"","fips","state","state_abr","county","population","theme1","theme2","theme3","theme4","theme_all","sfr_count1","sfr_count2","avg_temp","max_temp","id","avg_precip","hsa_value","rucc_value","rucc_description","vcas_value","dog_pop","dog_pop_ratio","rate_sfr1","rate_sfr1_1000","rate_sfr2","rate_sfr2_1000","sfr_count_total","rate_sfr_total","rate_sfr_total_1000","population_sd","dog_pop_sd"
"2420",51025,"Virginia","VA","Brunswick",16665,0.8917,0.8354,0.6791,0.7415,0.8955,1,2,60,71,"VA-025",48.2866666666667,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",4.19354839,4118.743535,0.247149327032703,6.000600060006e-05,0.06000600060006,0.00012001200120012,0.12001200120012,3,0.00018001800180018,0.18001800180018,0.00164023390886269,0.00181077384875806
"2421",51059,"Virginia","VA","Fairfax",1143529,0.0583,0.0411,0.944,0.3254,0.1876,30,11,57.4,67.1,"VA-059",44.6466666666667,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",85.71428571,254032.6274,0.222147953746691,2.62345773478416e-05,0.0262345773478416,9.61934502754193e-06,0.00961934502754194,41,3.58539223753836e-05,0.0358539223753836,0.113233577112186,0.112515660247174
"2422",51107,"Virginia","VA","Loudoun",385143,0.0166,0.0662,0.9083,0.0853,0.0904,27,6,55.9,65.9,"VA-107",47.2066666666667,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",96.2962963,85570.71637,0.222179077303755,7.01038315638607e-05,0.0701038315638607,1.55786292364135e-05,0.0155786292364135,33,8.56824608002742e-05,0.0856824608002742,0.038130610668502,0.0378917280565542
"2423",51111,"Virginia","VA","Lunenburg",12278,0.7701,0.6705,0.6059,0.9449,0.8643,4,3,59,69.6,"VA-111",49.9466666666667,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",13.05970149,3102.932299,0.25272294339469,0.000325785958625183,0.325785958625183,0.000244339468968887,0.244339468968887,7,0.000570125427594071,0.570125427594071,0.00120578929386658,0.00136079777802339
"2424",51135,"Virginia","VA","Nottoway",15500,0.7054,0.8099,0.787,0.9748,0.9096,6,2,59.1,70,"VA-135",48.3,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",8.52713178,3469.597128,0.223844976,0.000387096774193548,0.387096774193548,0.000129032258064516,0.129032258064516,8,0.000516129032258065,0.516129032258065,0.00152486395753594,0.00152322007970978
"2425",51141,"Virginia","VA","Patrick",17859,0.7707,0.5014,0.4301,0.4798,0.6389,25,17,56.7,67.3,"VA-141",57.38,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",22.35294118,5184.441144,0.290298513018646,0.00139985441514083,1.39985441514083,0.000951901002295761,0.951901002295761,42,0.00235175541743659,2.35175541743659,0.00175847573022247,0.00228284819258739
"2426",51167,"Virginia","VA","Russell",27408,0.8516,0.4238,0.0115,0.2646,0.4487,0,0,55.1,66.2,"VA-167",50.61,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",29.218107,8099.05239,0.295499576401051,0,0,0,0,0,0,0,0.0027041132110973,0.00357393975538457
"2427",51175,"Virginia","VA","Southampton",17939,0.4299,0.6078,0.3884,0.5584,0.4755,1,0,60.6,71.6,"VA-175",52.5166666666667,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",64.43514644,4142.439562,0.230918086961369,5.57444673616144e-05,0.0557444673616144,0,0,1,5.57444673616144e-05,0.0557444673616144,0.00176639813031358,0.0018212705284005
"2428",51510,"Virginia","VA","Alexandria City",156505,0.0685,0.0025,0.9408,0.7192,0.2003,NA,2,58.4,67.9,"VA-510",46.0166666666667,1,NA,NA,51.10132159,47838.53582,0.305667779431967,NA,NA,1.277914443628e-05,0.01277914443628,NA,NA,NA,0.0154885892681188,0.0211774235259235
"2429",51530,"Virginia","VA","Buena Vista City",6399,0.6771,0.1178,0.1735,0.298,0.3242,NA,0,56.5,66.8,"VA-530",48.9833333333333,2,NA,NA,29.33333333,1543.983194,0.241285074855446,NA,NA,0,0,NA,NA,NA,0.000623591917171307,0.000670226766517819
"2430",51600,"Virginia","VA","Fairfax City",23865,0.0561,0.022,0.9214,0.6928,0.2411,NA,0,57,66.6,"VA-600",43.92,0,NA,NA,61.00917431,5500.596022,0.230487995893568,NA,NA,0,0,NA,NA,NA,0.00235324991706237,0.00242289599350189
"2431",51630,"Virginia","VA","Fredericksburg City",28469,0.3242,0.1143,0.8924,0.9109,0.5631,NA,8,57.8,68.6,"VA-630",46.37,0,NA,NA,43.25581395,6844.410151,0.240416247532404,NA,NA,0.00028100741157048,0.28100741157048,NA,NA,NA,0.00280918404230562,0.00301816820563674
"2432",51650,"Virginia","VA","Hampton City",135583,0.4863,0.3922,0.7991,0.8061,0.6675,NA,0,61.6,70.5,"VA-650",54.1733333333333,1,NA,NA,34.74178404,33962.64162,0.250493362884727,NA,NA,0,0,NA,NA,NA,0.0134166835842919,0.0150307890639613
"2433",51775,"Virginia","VA","Salem City",25519,0.2545,0.1926,0.4416,0.624,0.3089,NA,0,57.6,68.6,"VA-775",49.0433333333333,0,NA,NA,48.97959184,6544.468343,0.256454733453505,NA,NA,0,0,NA,NA,NA,0.00251704553894602,0.00288530234293536
"2434",51830,"Virginia","VA","Williamsburg City",14788,0.4997,0.0204,0.4782,0.8348,0.385,NA,0,60.8,70.7,"VA-830",51.24,0,NA,NA,21.46596859,3105.426617,0.209996390113606,NA,NA,0,0,NA,NA,NA,0.00145435459672508,0.00136190269139019
"2435",51840,"Virginia","VA","Winchester City",27789,0.429,0.5969,0.8816,0.836,0.722,NA,0,54.8,65.8,"VA-840",48.5166666666667,2,NA,NA,22.63157895,6846.28089,0.246366579941704,NA,NA,0,0,NA,NA,NA,0.0027418436415312,0.00301899689088333
"2436",53013,"Washington","WA","Columbia",4001,0.2092,0.6323,0.6243,0.2372,0.3146,NA,0,48.5,58.5,"WA-013",28.0633333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",16.39344262,1195.732343,0.298858371157211,NA,NA,0,0,NA,NA,NA,0.000386117974440357,0.000515961343957572
"2437",53017,"Washington","WA","Douglas",41371,0.4357,0.9624,0.9067,0.5845,0.7707,0,0,48,58.4,"WA-017",13.4933333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",30.93922652,10245.41884,0.247647357811027,0,0,0,0,0,0,0,0.00408686911699899,0.00452472028162767
"2438",53019,"Washington","WA","Ferry",7576,0.7596,0.8179,0.6457,0.7033,0.8223,0,0,43.3,53.9,"WA-019",22.95,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",7.77777778,2195.39926,0.289783429250264,0,0,0,0,0,0,0,0.000740150228511728,0.000958785931256297
"2439",53047,"Washington","WA","Okanogan",41638,0.7634,0.9701,0.8889,0.744,0.9255,0,0,43.1,52.4,"WA-047",25.1233333333333,1,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",15.06024096,11511.17455,0.276458392574091,0,0,0,0,0,0,0,0.00411331012730307,0.00508541478933813
"2440",53049,"Washington","WA","Pacific",21281,0.665,0.7307,0.7396,0.5345,0.736,0,0,50.8,59.7,"WA-049",93.5133333333333,1,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",15.15151515,6536.847978,0.307168271133875,0,0,0,0,0,0,0,0.0020973563941196,0.00288192673359109
"2441",53051,"Washington","WA","Pend Oreille",13219,0.4927,0.8223,0.2894,0.5683,0.536,NA,0,43,52.6,"WA-051",38.19,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",39.63414634,3868.624272,0.292656348589152,NA,NA,0,0,NA,NA,NA,0.00129897652493823,0.00169997798512598
"2442",53057,"Washington","WA","Skagit",123907,0.3379,0.4295,0.8284,0.6234,0.5382,0,0,46.6,54,"WA-057",85.6933333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",59.62732919,32900.97888,0.265529622055251,0,0,0,0,0,0,0,0.0122604092909947,0.0145605020546624
"2443",53069,"Washington","WA","Wahkiakum",4189,0.2271,0.4865,0.382,0.1133,0.1809,NA,0,50.9,59.6,"WA-069",86.14,1,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",71.61290323,1238.413252,0.295634579135832,NA,NA,0,0,NA,NA,NA,0.00040473561465446,0.000534867797289227
"2444",54055,"West Virginia","WV","Mercer",60486,0.7672,0.9452,0.3649,0.7077,0.8089,1,0,53,63.6,"WV-055",46.19,2,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",8.94308943,23126.50719,0.382344793671263,1.65327513804847e-05,0.0165327513804847,0,0,1,1.65327513804847e-05,0.0165327513804847,0.00597982758876802,0.0102306834735127
"2445",54075,"West Virginia","WV","Pocahontas",8531,0.6086,0.4569,0.0041,0.8185,0.4971,0,0,48.9,58.6,"WV-075",55.3533333333333,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",15.04424779,3163.277827,0.37079801043254,0,0,0,0,0,0,0,0.000834723879599325,0.00138752916532599
"2446",54089,"West Virginia","WV","Summers",13018,0.8834,0.851,0.1468,0.8746,0.829,0,1,54.1,64.8,"WV-089",48.2233333333333,1,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",5.66037736,5075.71127,0.389899467660163,0,0,7.6816715317253e-05,0.076816715317253,1,7.6816715317253e-05,0.076816715317253,0.00127907149470932,0.00223468388829533
"2447",54099,"West Virginia","WV","Wayne",40708,0.9016,0.6772,0.0226,0.4078,0.6006,2,1,57.3,68.6,"WV-099",53.1733333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",2.97029703,16045.74001,0.394166748796305,4.91303920605286e-05,0.0491303920605286,2.45651960302643e-05,0.0245651960302643,3,7.3695588090793e-05,0.073695588090793,0.00402121222624394,0.00709410092694646
"2448",54105,"West Virginia","WV","Wirt",5797,0.7605,0.6896,0.0092,0.1388,0.3748,0,0,55.1,66.4,"WV-105",49.64,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",3.06122449,2091.503549,0.360790676039331,0,0,0,0,0,0,0,0.000563975856485722,0.000912763026463417
"2449",56039,"Wyoming","WY","Teton",23059,0.0025,0.0096,0.7736,0.6266,0.1127,0,0,36,47.7,"WY-039",39.7133333333333,0,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",100,6455.184937,0.279942102302788,0,0,0,0,0,0,0,0.00227343173614447,0.00284575228206786
"2450",1025,"Alabama","AL","Clarke",24387,0.9436,0.6167,0.4763,0.7345,0.8471,27,11,66.8,77.7,"AL-025",64.0433333333333,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",19.70284238,10362.2896,0.424910386681429,0.00110714725058433,1.10714725058433,0.0004510599909788,0.4510599909788,38,0.00155820724156313,1.55820724156313,0.00240494357765685,0.00457649077156206
"2451",1029,"Alabama","AL","Cleburne",14938,0.8694,0.6632,0.3419,0.1,0.5417,11,5,62.7,74.6,"AL-029",53.84,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",22.26890756,5835.512531,0.390648850649351,0.000736377025036819,0.736377025036819,0.00033471682956219,0.33471682956219,16,0.00107109385459901,1.07109385459901,0.0014692090968959,0.00257125467413376
"2452",1059,"Alabama","AL","Franklin",31542,0.8713,0.6622,0.8185,0.5275,0.8417,24,11,61.8,73.1,"AL-059",56.59,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",10.2955505,12062.27632,0.382419514298396,0.000760890241582652,0.760890241582652,0.000348741360725382,0.348741360725382,35,0.00110963160230803,1.10963160230803,0.00311350323580529,0.00532953751632825
"2453",1133,"Alabama","AL","Winston",23875,0.8334,0.7896,0.2592,0.5084,0.7025,36,15,61.8,72.9,"AL-133",56.5933333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",19.52662722,9876.15991,0.413661148062827,0.00150785340314136,1.50785340314136,0.0006282722513089,0.628272251308901,51,0.00213612565445026,2.13612565445026,0.00235424021707376,0.00436114886548605
"2454",4007,"Arizona","AZ","Gila",53400,0.8573,0.8819,0.8093,0.6689,0.899,34,10,61.5,75.3,"AZ-007",16.7333333333333,1,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",19.28900592,18320.80641,0.343086262359551,0.000636704119850187,0.636704119850187,0.000187265917602996,0.187265917602996,44,0.000823970037453183,0.823970037453184,0.00527810100069816,0.0081018919446592
"2455",4013,"Arizona","AZ","Maricopa",4253913,0.4175,0.3378,0.9274,0.7259,0.6354,9,9,72.2,86.1,"AZ-013",7.76333333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",61.63480554,1292199.108,0.303767168722068,2.11569912219643e-06,0.00211569912219643,2.11569912219643e-06,0.00211569912219643,18,4.23139824439287e-06,0.00423139824439287,0.421254908174431,0.572394481383618
"2456",4015,"Arizona","AZ","Mohave",206064,0.7541,0.7861,0.7081,0.851,0.8624,0,0,63.8,76.2,"AZ-015",10.3133333333333,1,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",44.77415101,70537.16997,0.342307098619846,0,0,0,0,0,0,0,0.0203964170945588,0.0312322859293759
"2457",5049,"Arkansas","AR","Fulton",12139,0.8551,0.7749,0.1741,0.4642,0.6688,51,16,58.7,69.8,"AR-049",48.86,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",15.45636243,5022.156821,0.413720802454897,0.00420133454156026,4.20133454156026,0.00131806573852871,1.31806573852871,67,0.00551940028008897,5.51940028008897,0.00119202412370828,0.00221096075974807
"2458",5057,"Arkansas","AR","Hempstead",22018,0.8382,0.9812,0.914,0.6861,0.9468,15,8,63.7,74.5,"AR-057",59.0133333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",2.26817879,8446.837275,0.383633267099646,0.000681260786629122,0.681260786629122,0.000363339086202198,0.363339086202198,23,0.00104459987283132,1.04459987283132,0.00217034150495893,0.00372799876799152
"2459",5065,"Arkansas","AR","Izard",13559,0.8328,0.4826,0.1184,0.4629,0.5697,65,13,58.9,69.6,"AR-065",48.8933333333333,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",30.46092184,5482.577502,0.404349694077734,0.00479386385426654,4.79386385426654,0.000958772770853308,0.958772770853308,78,0.00575263662511985,5.75263662511985,0.00133264672532544,0.00241491429124982
"2460",5067,"Arkansas","AR","Jackson",17225,0.8968,0.574,0.2865,0.7084,0.765,14,1,61.2,71.2,"AR-067",54.35,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",22.0180421,6269.250154,0.363962273091437,0.000812772133526851,0.812772133526851,5.8055152394775e-05,0.058055152394775,15,0.000870827285921626,0.870827285921626,0.00169569070950044,0.00276338835449733
"2461",5089,"Arkansas","AR","Marion",16438,0.8318,0.603,0.0573,0.311,0.5175,35,15,58.5,69.7,"AR-089",46.47,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",32.46143528,7633.137832,0.46435927923105,0.00212921279961066,2.12921279961066,0.000912519771261711,0.912519771261711,50,0.00304173257087237,3.04173257087237,0.00161775409860417,0.00336755258946537
"2462",5097,"Arkansas","AR","Montgomery",8993,0.7943,0.6253,0.4578,0.5091,0.7,62,28,61.9,73,"AR-097",58.57,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",18.4351914,4070.427698,0.452621783387079,0.00689425108417658,6.89425108417658,0.00311353274769265,3.11353274769265,90,0.0100077838318692,10.0077838318692,0.000880475740125471,0.00178937127934652
"2463",5101,"Arkansas","AR","Newton",7848,0.5739,0.5492,0.0614,0.1506,0.2815,15,4,57.8,67.9,"AR-101",49.3766666666667,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",52.82258065,3481.629762,0.44363274235474,0.00191131498470948,1.91131498470948,0.000509683995922528,0.509683995922528,19,0.00242099898063201,2.42099898063201,0.000767086388821493,0.00152855020126783
"2464",5111,"Arkansas","AR","Poinsett",24054,0.8519,0.9768,0.3053,0.5785,0.8268,31,13,61.8,71.5,"AR-111",58.9933333333333,1,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",18.57960283,9492.194922,0.394620226240958,0.00128876694104931,1.28876694104931,0.000540450652698096,0.540450652698096,44,0.0018292175937474,1.8292175937474,0.00237196658727762,0.00419106307545259
"2465",5127,"Arkansas","AR","Scott",10442,0.9608,0.9303,0.4877,0.5731,0.8873,20,10,61.4,72.8,"AR-127",52.4933333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",3.2399595,4304.98163,0.412275582263934,0.0019153418885271,1.9153418885271,0.000957670944263551,0.957670944263551,30,0.00287301283279065,2.87301283279065,0.00102397021177566,0.00189327213509244
"2466",5137,"Arkansas","AR","Stone",12446,0.8752,0.659,0.0751,0.192,0.5102,82,23,59,69.4,"AR-137",52.1466666666667,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",39.28329953,5568.484086,0.447411544753334,0.00658846215651615,6.58846215651615,0.00184798328780331,1.84798328780331,105,0.00843644544431946,8.43644544431946,0.0012224263340579,0.00245296851407057
"2467",5147,"Arkansas","AR","Woodruff",6660,0.9315,0.9723,0.3346,0.4836,0.849,10,2,62.1,71.7,"AR-147",54.26,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",8.94006095,2849.395913,0.427837224174174,0.0015015015015015,1.5015015015015,0.0003003003003003,0.3003003003003,12,0.0018018018018018,1.8018018018018,0.000649438747468546,0.00124848822412458
"2468",6003,"California","CA","Alpine",1146,0.6672,0.6266,0.609,0.7055,0.7287,NA,0,45.1,56.3,"CA-003",45.3566666666667,1,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",29.3220339,317.5458496,0.277090619197208,NA,NA,0,0,NA,NA,NA,0.000103387321188954,0.000126949199114163
"2469",6021,"California","CA","Glenn",27897,0.8646,0.8192,0.9542,0.4871,0.8895,0,0,61,73.5,"CA-021",25.7066666666667,1,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",21.21727304,6767.150453,0.24257627891888,0,0,0,0,0,0,0,0.0027525388816542,0.00298394431235802
"2470",6045,"California","CA","Mendocino",87422,0.6965,0.8182,0.8841,0.8491,0.8818,1,1,56.4,67.6,"CA-045",56.2266666666667,1,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",31.88801639,24025.39814,0.274820962000412,1.14387682734323e-05,0.0114387682734323,1.14387682734323e-05,0.0114387682734323,2,2.28775365468646e-05,0.0228775365468646,0.00864729969944395,0.0106288671156751
"2471",6065,"California","CA","Riverside",2383286,0.6892,0.3776,0.9736,0.6632,0.7939,4,1,69.7,82.2,"CA-065",7.26666666666667,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",61.80198698,509579.1847,0.213813694495751,1.67835501068693e-06,0.00167835501068693,4.19588752671731e-07,0.000419588752671731,5,2.09794376335866e-06,0.00209794376335866,0.236006714234077,0.225715664016012
"2472",6069,"California","CA","San Benito",59416,0.4978,0.3855,0.9771,0.1958,0.5245,0,0,60.1,72.9,"CA-069",17.18,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",66.71237573,12578.97798,0.211710279722634,0,0,0,0,0,0,0,0.00587386548754945,0.0055584219531892
"2473",6073,"California","CA","San Diego",3302833,0.3914,0.0621,0.9561,0.8411,0.5596,5,5,64.3,77,"CA-073",11.8833333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",74.23670669,782674.6575,0.236970702878408,1.51385189623575e-06,0.00151385189623575,1.51385189623575e-06,0.00151385189623575,10,3.02770379247149e-06,0.00302770379247149,0.327069454691299,0.346689348329514
"2474",6095,"California","CA","Solano",438530,0.3697,0.2716,0.958,0.6905,0.5911,1,2,61.8,74.2,"CA-095",23.59,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",78.34022039,102534.4136,0.233813909196634,2.28034570040818e-06,0.00228034570040818,4.56069140081636e-06,0.00456069140081636,3,6.84103710122455e-06,0.00684103710122455,0.0434175253393015,0.0454061732154263
"2475",6113,"California","CA","Yolo",214977,0.5656,0.0302,0.9497,0.9519,0.6768,0,0,62.8,76,"CA-113",23.8333333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",38.48013817,51223.5694,0.238274649846263,0,0,0,0,0,0,0,0.0212790714947093,0.0226768990737933
"2476",8011,"Colorado","CO","Bent",5809,0.8701,0.6457,0.8313,0.8077,0.8981,NA,0,54.9,70.8,"CO-011",16.0766666666667,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",0.55401662,1458.260629,0.251034709760716,NA,NA,0,0,NA,NA,NA,0.000565164216499388,0.000632254058986164
"2477",8031,"Colorado","CO","Denver",693417,0.278,0.0175,0.9382,0.8717,0.4197,1,0,51.7,66,"CO-031",12.6066666666667,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",53.45846368,251769.691,0.363085547369043,1.44213366560093e-06,0.00144213366560093,0,0,1,1.44213366560093e-06,0.00144213366560093,0.0686589852395783,0.111513242481444
"2478",8089,"Colorado","CO","Otero",18325,0.8882,0.9885,0.8863,0.6269,0.9561,NA,0,54.7,70.9,"CO-089",16.01,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",4.98595506,6077.807789,0.331667546466576,NA,NA,0,0,NA,NA,NA,0.00180462371075317,0.00267858472157624
"2479",8105,"Colorado","CO","Rio Grande",11351,0.8156,0.893,0.9201,0.9277,0.9586,NA,0,41.3,55.8,"CO-105",13.0733333333333,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6.65492958,3994.918901,0.351944225266496,NA,NA,0,0,NA,NA,NA,0.00111398848281087,0.00175592298641981
"2480",9003,"Connecticut","CT","Hartford",894730,0.3111,0.1869,0.8905,0.737,0.515,7,1,50.9,61.1,"CT-003",47.36,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",62.5884017,121644.8118,0.135957005800633,7.82358923921183e-06,0.00782358923921183,1.11765560560169e-06,0.00111765560560169,8,8.94124484481352e-06,0.00894124484481352,0.0885950118588426,0.0538715470835797
"2481",11001,"District Of Columbia","DC","District of Columbia",684498,0.4223,0.0283,0.9223,0.9739,0.5965,NA,NA,NA,NA,NA,NA,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067775736659421,NA
"2482",12011,"Florida","FL","Broward",1909151,0.4232,0.1716,0.972,0.6638,0.5844,1,1,76.9,85.9,"FL-011",57.9166666666667,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",57.50355619,495032.8276,0.259294748084358,5.23793036800127e-07,0.000523793036800127,5.23793036800127e-07,0.000523793036800127,2,1.04758607360025e-06,0.00104758607360025,0.189053124644111,0.219272033172612
"2483",12063,"Florida","FL","Jackson",48472,0.9191,0.7001,0.751,0.9784,0.9583,0,0,69,80.3,"FL-063",61.3733333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",5.5615357,11653.86767,0.240424733248061,0,0,0,0,0,0,0,0.00479008115508593,0.00514862386518111
"2484",12071,"Florida","FL","Lee",718679,0.408,0.2798,0.8768,0.6103,0.5525,5,4,75.9,85.6,"FL-071",58.06,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",70.21200144,203871.6813,0.283675578805002,6.95720899038375e-06,0.00695720899038375,5.565767192307e-06,0.005565767192307,9,1.25229761826907e-05,0.0125229761826907,0.0711606811283478,0.0902957589205345
"2485",12095,"Florida","FL","Orange",1321194,0.4924,0.177,0.9637,0.787,0.6691,2,2,74,83.8,"FL-095",52.48,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",50.75812274,337013.6698,0.255082652358397,1.51378223031591e-06,0.00151378223031591,1.51378223031591e-06,0.00151378223031591,4,3.02756446063182e-06,0.00302756446063182,0.130827742264519,0.149273949662886
"2486",12097,"Florida","FL","Osceola",338619,0.7099,0.6291,0.9822,0.5501,0.8178,0,0,74.4,84.4,"FL-097",53.8766666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",27.69953052,79268.80679,0.234094385696018,0,0,0,0,0,0,0,0.0335233388955184,0.0351001577229754
"2487",12133,"Florida","FL","Washington",24566,0.9322,0.6708,0.575,0.8548,0.8939,0,0,68.9,80.2,"FL-133",64.2566666666667,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",13.55870593,6135.729847,0.24976511629895,0,0,0,0,0,0,0,0.0024226699478607,0.00270424257920178
"2488",13001,"Georgia","GA","Appling",18454,0.8818,0.9605,0.8153,0.894,0.9669,0,0,68.2,79.6,"GA-001",46.61,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",2.8,4951.063648,0.268292166901485,0,0,0,0,0,0,0,0.00181739858090008,0.00217946846520664
"2489",13009,"Georgia","GA","Baldwin",45286,0.9131,0.1576,0.7084,0.9494,0.8666,2,1,65.8,77.7,"GA-009",44.71,2,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",11.94464676,11654.16025,0.257345763591397,4.41637592191847e-05,0.0441637592191847,2.20818796095924e-05,0.0220818796095924,3,6.62456388287771e-05,0.0662456388287771,0.00447457157145757,0.00514875346996801
"2490",13025,"Georgia","GA","Brantley",18561,0.8697,0.8138,0.2232,0.249,0.6229,0,0,69.3,80.7,"GA-025",50.3866666666667,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",27.90357925,5060.652961,0.272649801249933,0,0,0,0,0,0,0,0.00182799479102194,0.00222801347702639
"2491",13027,"Georgia","GA","Brooks",15622,0.8933,0.3808,0.8586,0.6097,0.8398,NA,0,67.9,79.1,"GA-027",54.36,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",5.77274388,4557.379749,0.291728315772628,NA,NA,0,0,NA,NA,NA,0.00153694561767487,0.00200507746842944
"2492",13033,"Georgia","GA","Burke",22550,0.8159,0.7835,0.7227,0.6613,0.8455,NA,1,66.3,78.2,"GA-033",45.8433333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",7.38844184,6437.848587,0.285492176807095,NA,NA,4.43458980044346e-05,0.0443458980044346,NA,NA,NA,0.00222302546556479,0.0028380727621163
