metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,"Dillingham Census Area",AK,us-ak-070,"Whole county is shortage area"
Nonmetropolitan,"Haines Borough",AK,us-ak-100,"Whole county is shortage area"
Nonmetropolitan,"Hoonah-Angoon Census Area",AK,us-ak-105,"Whole county is shortage area"
Nonmetropolitan,"Juneau City and Borough",AK,us-ak-110,"Whole county is shortage area"
Nonmetropolitan,"Kenai Peninsula Borough",AK,us-ak-122,"Whole county is shortage area"
Nonmetropolitan,"Ketchikan Gateway Borough",AK,us-ak-130,"Whole county is shortage area"
Nonmetropolitan,"Kodiak Island Borough",AK,us-ak-150,"None of county is shortage area"
Nonmetropolitan,"Kusilvak Census Area",AK,us-ak-158,"Whole county is shortage area"
Nonmetropolitan,"Lake and Peninsula Borough",AK,us-ak-164,"Whole county is shortage area"
Nonmetropolitan,"Nome Census Area",AK,us-ak-180,"Whole county is shortage area"
Nonmetropolitan,"North Slope Borough",AK,us-ak-185,"Whole county is shortage area"
Nonmetropolitan,"Northwest Arctic Borough",AK,us-ak-188,"Whole county is shortage area"
Nonmetropolitan,"Petersburg Borough",AK,us-ak-195,"Whole county is shortage area"
Nonmetropolitan,"Prince of Wales-Hyder Census Area",AK,us-ak-198,"Whole county is shortage area"
Nonmetropolitan,"Sitka City and Borough",AK,us-ak-220,"Whole county is shortage area"
Nonmetropolitan,"Skagway Municipality",AK,us-ak-230,"Whole county is shortage area"
Nonmetropolitan,"Southeast Fairbanks Census Area",AK,us-ak-240,"Whole county is shortage area"
Nonmetropolitan,"Wrangell City and Borough",AK,us-ak-275,"Whole county is shortage area"
Nonmetropolitan,"Yakutat City and Borough",AK,us-ak-282,"Whole county is shortage area"
Nonmetropolitan,"Yukon-Koyukuk Census Area",AK,us-ak-290,"Whole county is shortage area"
Nonmetropolitan,"Barbour County",AL,us-al-005,"Whole county is shortage area"
Nonmetropolitan,"Bullock County",AL,us-al-011,"Whole county is shortage area"
Nonmetropolitan,"Butler County",AL,us-al-013,"Whole county is shortage area"
Nonmetropolitan,"Chambers County",AL,us-al-017,"Whole county is shortage area"
Nonmetropolitan,"Cherokee County",AL,us-al-019,"Whole county is shortage area"
Nonmetropolitan,"Choctaw County",AL,us-al-023,"Whole county is shortage area"
Nonmetropolitan,"Clarke County",AL,us-al-025,"Whole county is shortage area"
Nonmetropolitan,"Clay County",AL,us-al-027,"Whole county is shortage area"
Nonmetropolitan,"Cleburne County",AL,us-al-029,"Whole county is shortage area"
Nonmetropolitan,"Coffee County",AL,us-al-031,"Whole county is shortage area"
Nonmetropolitan,"Conecuh County",AL,us-al-035,"Whole county is shortage area"
Nonmetropolitan,"Coosa County",AL,us-al-037,"Whole county is shortage area"
Nonmetropolitan,"Covington County",AL,us-al-039,"Part of county is shortage area"
Nonmetropolitan,"Crenshaw County",AL,us-al-041,"Whole county is shortage area"
Nonmetropolitan,"Cullman County",AL,us-al-043,"Whole county is shortage area"
Nonmetropolitan,"Dale County",AL,us-al-045,"Whole county is shortage area"
Nonmetropolitan,"Dallas County",AL,us-al-047,"Whole county is shortage area"
Nonmetropolitan,"DeKalb County",AL,us-al-049,"Whole county is shortage area"
Nonmetropolitan,"Escambia County",AL,us-al-053,"Whole county is shortage area"
Nonmetropolitan,"Fayette County",AL,us-al-057,"Whole county is shortage area"
Nonmetropolitan,"Franklin County",AL,us-al-059,"Whole county is shortage area"
Nonmetropolitan,"Jackson County",AL,us-al-071,"Part of county is shortage area"
Nonmetropolitan,"Lamar County",AL,us-al-075,"Whole county is shortage area"
Nonmetropolitan,"Macon County",AL,us-al-087,"Part of county is shortage area"
Nonmetropolitan,"Marengo County",AL,us-al-091,"Whole county is shortage area"
Nonmetropolitan,"Marion County",AL,us-al-093,"Whole county is shortage area"
Nonmetropolitan,"Marshall County",AL,us-al-095,"Whole county is shortage area"
Nonmetropolitan,"Monroe County",AL,us-al-099,"Whole county is shortage area"
Nonmetropolitan,"Perry County",AL,us-al-105,"Whole county is shortage area"
Nonmetropolitan,"Pike County",AL,us-al-109,"Whole county is shortage area"
Nonmetropolitan,"Randolph County",AL,us-al-111,"Whole county is shortage area"
Nonmetropolitan,"Sumter County",AL,us-al-119,"Whole county is shortage area"
Nonmetropolitan,"Talladega County",AL,us-al-121,"Whole county is shortage area"
Nonmetropolitan,"Tallapoosa County",AL,us-al-123,"Whole county is shortage area"
Nonmetropolitan,"Walker County",AL,us-al-127,"Whole county is shortage area"
Nonmetropolitan,"Wilcox County",AL,us-al-131,"Part of county is shortage area"
Nonmetropolitan,"Winston County",AL,us-al-133,"Whole county is shortage area"
Nonmetropolitan,"Arkansas County",AR,us-ar-001,"Part of county is shortage area"
Nonmetropolitan,"Ashley County",AR,us-ar-003,"Part of county is shortage area"
Nonmetropolitan,"Baxter County",AR,us-ar-005,"Whole county is shortage area"
Nonmetropolitan,"Boone County",AR,us-ar-009,"Part of county is shortage area"
Nonmetropolitan,"Bradley County",AR,us-ar-011,"Part of county is shortage area"
Nonmetropolitan,"Calhoun County",AR,us-ar-013,"Whole county is shortage area"
Nonmetropolitan,"Carroll County",AR,us-ar-015,"Whole county is shortage area"
Nonmetropolitan,"Chicot County",AR,us-ar-017,"Part of county is shortage area"
Nonmetropolitan,"Clark County",AR,us-ar-019,"Whole county is shortage area"
Nonmetropolitan,"Clay County",AR,us-ar-021,"Whole county is shortage area"
Nonmetropolitan,"Cleburne County",AR,us-ar-023,"Part of county is shortage area"
Nonmetropolitan,"Columbia County",AR,us-ar-027,"Whole county is shortage area"
Nonmetropolitan,"Conway County",AR,us-ar-029,"Whole county is shortage area"
Nonmetropolitan,"Cross County",AR,us-ar-037,"Whole county is shortage area"
Nonmetropolitan,"Dallas County",AR,us-ar-039,"Whole county is shortage area"
Nonmetropolitan,"Desha County",AR,us-ar-041,"Part of county is shortage area"
Nonmetropolitan,"Drew County",AR,us-ar-043,"Whole county is shortage area"
Nonmetropolitan,"Fulton County",AR,us-ar-049,"Whole county is shortage area"
Nonmetropolitan,"Greene County",AR,us-ar-055,"None of county is shortage area"
Nonmetropolitan,"Hempstead County",AR,us-ar-057,"Whole county is shortage area"
Nonmetropolitan,"Hot Spring County",AR,us-ar-059,"Whole county is shortage area"
Nonmetropolitan,"Howard County",AR,us-ar-061,"Part of county is shortage area"
Nonmetropolitan,"Independence County",AR,us-ar-063,"Whole county is shortage area"
Nonmetropolitan,"Izard County",AR,us-ar-065,"Whole county is shortage area"
Nonmetropolitan,"Jackson County",AR,us-ar-067,"Whole county is shortage area"
Nonmetropolitan,"Johnson County",AR,us-ar-071,"Whole county is shortage area"
Nonmetropolitan,"Lafayette County",AR,us-ar-073,"Whole county is shortage area"
Nonmetropolitan,"Lawrence County",AR,us-ar-075,"Whole county is shortage area"
Nonmetropolitan,"Lee County",AR,us-ar-077,"Whole county is shortage area"
Nonmetropolitan,"Logan County",AR,us-ar-083,"Whole county is shortage area"
Nonmetropolitan,"Marion County",AR,us-ar-089,"Part of county is shortage area"
Nonmetropolitan,"Mississippi County",AR,us-ar-093,"Whole county is shortage area"
Nonmetropolitan,"Monroe County",AR,us-ar-095,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",AR,us-ar-097,"Whole county is shortage area"
Nonmetropolitan,"Nevada County",AR,us-ar-099,"Whole county is shortage area"
Nonmetropolitan,"Newton County",AR,us-ar-101,"Whole county is shortage area"
Nonmetropolitan,"Ouachita County",AR,us-ar-103,"Part of county is shortage area"
Nonmetropolitan,"Phillips County",AR,us-ar-107,"Whole county is shortage area"
Nonmetropolitan,"Pike County",AR,us-ar-109,"Part of county is shortage area"
Nonmetropolitan,"Polk County",AR,us-ar-113,"Part of county is shortage area"
Nonmetropolitan,"Pope County",AR,us-ar-115,"Part of county is shortage area"
Nonmetropolitan,"Prairie County",AR,us-ar-117,"Whole county is shortage area"
Nonmetropolitan,"Randolph County",AR,us-ar-121,"Whole county is shortage area"
Nonmetropolitan,"Scott County",AR,us-ar-127,"Whole county is shortage area"
Nonmetropolitan,"Searcy County",AR,us-ar-129,"Whole county is shortage area"
Nonmetropolitan,"Sevier County",AR,us-ar-133,"Whole county is shortage area"
Nonmetropolitan,"Sharp County",AR,us-ar-135,"Whole county is shortage area"
Nonmetropolitan,"St. Francis County",AR,us-ar-123,"Whole county is shortage area"
Nonmetropolitan,"Stone County",AR,us-ar-137,"Whole county is shortage area"
Nonmetropolitan,"Union County",AR,us-ar-139,"Whole county is shortage area"
Nonmetropolitan,"Van Buren County",AR,us-ar-141,"Whole county is shortage area"
Nonmetropolitan,"White County",AR,us-ar-145,"Part of county is shortage area"
Nonmetropolitan,"Woodruff County",AR,us-ar-147,"Whole county is shortage area"
Nonmetropolitan,"Yell County",AR,us-ar-149,"Whole county is shortage area"
Nonmetropolitan,"Apache County",AZ,us-az-001,"Part of county is shortage area"
Nonmetropolitan,"Gila County",AZ,us-az-007,"Part of county is shortage area"
Nonmetropolitan,"Graham County",AZ,us-az-009,"Part of county is shortage area"
Nonmetropolitan,"Greenlee County",AZ,us-az-011,"Whole county is shortage area"
Nonmetropolitan,"La Paz County",AZ,us-az-012,"Part of county is shortage area"
Nonmetropolitan,"Navajo County",AZ,us-az-017,"Part of county is shortage area"
Nonmetropolitan,"Santa Cruz County",AZ,us-az-023,"Whole county is shortage area"
Nonmetropolitan,"Alpine County",CA,us-ca-003,"Part of county is shortage area"
Nonmetropolitan,"Amador County",CA,us-ca-005,"Part of county is shortage area"
Nonmetropolitan,"Calaveras County",CA,us-ca-009,"Whole county is shortage area"
Nonmetropolitan,"Colusa County",CA,us-ca-011,"Part of county is shortage area"
Nonmetropolitan,"Del Norte County",CA,us-ca-015,"Whole county is shortage area"
Nonmetropolitan,"Glenn County",CA,us-ca-021,"Part of county is shortage area"
Nonmetropolitan,"Humboldt County",CA,us-ca-023,"Part of county is shortage area"
Nonmetropolitan,"Inyo County",CA,us-ca-027,"Part of county is shortage area"
Nonmetropolitan,"Lake County",CA,us-ca-033,"Part of county is shortage area"
Nonmetropolitan,"Lassen County",CA,us-ca-035,"Part of county is shortage area"
Nonmetropolitan,"Mariposa County",CA,us-ca-043,"Part of county is shortage area"
Nonmetropolitan,"Mendocino County",CA,us-ca-045,"Part of county is shortage area"
Nonmetropolitan,"Modoc County",CA,us-ca-049,"Part of county is shortage area"
Nonmetropolitan,"Mono County",CA,us-ca-051,"Part of county is shortage area"
Nonmetropolitan,"Nevada County",CA,us-ca-057,"Part of county is shortage area"
Nonmetropolitan,"Plumas County",CA,us-ca-063,"Part of county is shortage area"
Nonmetropolitan,"Sierra County",CA,us-ca-091,"Part of county is shortage area"
Nonmetropolitan,"Siskiyou County",CA,us-ca-093,"Part of county is shortage area"
Nonmetropolitan,"Tehama County",CA,us-ca-103,"Part of county is shortage area"
Nonmetropolitan,"Trinity County",CA,us-ca-105,"Part of county is shortage area"
Nonmetropolitan,"Tuolumne County",CA,us-ca-109,"Part of county is shortage area"
Nonmetropolitan,"Alamosa County",CO,us-co-003,"Whole county is shortage area"
Nonmetropolitan,"Archuleta County",CO,us-co-007,"Whole county is shortage area"
Nonmetropolitan,"Baca County",CO,us-co-009,"Whole county is shortage area"
Nonmetropolitan,"Bent County",CO,us-co-011,"Whole county is shortage area"
Nonmetropolitan,"Chaffee County",CO,us-co-015,"Part of county is shortage area"
Nonmetropolitan,"Cheyenne County",CO,us-co-017,"Part of county is shortage area"
Nonmetropolitan,"Conejos County",CO,us-co-021,"Whole county is shortage area"
Nonmetropolitan,"Costilla County",CO,us-co-023,"Whole county is shortage area"
Nonmetropolitan,"Crowley County",CO,us-co-025,"Whole county is shortage area"
Nonmetropolitan,"Custer County",CO,us-co-027,"Whole county is shortage area"
Nonmetropolitan,"Delta County",CO,us-co-029,"Whole county is shortage area"
Nonmetropolitan,"Dolores County",CO,us-co-033,"Whole county is shortage area"
Nonmetropolitan,"Eagle County",CO,us-co-037,"Part of county is shortage area"
Nonmetropolitan,"Fremont County",CO,us-co-043,"Whole county is shortage area"
Nonmetropolitan,"Garfield County",CO,us-co-045,"Part of county is shortage area"
Nonmetropolitan,"Grand County",CO,us-co-049,"Part of county is shortage area"
Nonmetropolitan,"Gunnison County",CO,us-co-051,"Whole county is shortage area"
Nonmetropolitan,"Hinsdale County",CO,us-co-053,"Whole county is shortage area"
Nonmetropolitan,"Huerfano County",CO,us-co-055,"Part of county is shortage area"
Nonmetropolitan,"Jackson County",CO,us-co-057,"Whole county is shortage area"
Nonmetropolitan,"Kiowa County",CO,us-co-061,"Whole county is shortage area"
Nonmetropolitan,"Kit Carson County",CO,us-co-063,"Part of county is shortage area"
Nonmetropolitan,"La Plata County",CO,us-co-067,"Whole county is shortage area"
Nonmetropolitan,"Lake County",CO,us-co-065,"Whole county is shortage area"
Nonmetropolitan,"Las Animas County",CO,us-co-071,"Whole county is shortage area"
Nonmetropolitan,"Lincoln County",CO,us-co-073,"Part of county is shortage area"
Nonmetropolitan,"Logan County",CO,us-co-075,"Part of county is shortage area"
Nonmetropolitan,"Mineral County",CO,us-co-079,"Whole county is shortage area"
Nonmetropolitan,"Moffat County",CO,us-co-081,"Part of county is shortage area"
Nonmetropolitan,"Montezuma County",CO,us-co-083,"Whole county is shortage area"
Nonmetropolitan,"Montrose County",CO,us-co-085,"Part of county is shortage area"
Nonmetropolitan,"Morgan County",CO,us-co-087,"Whole county is shortage area"
Nonmetropolitan,"Otero County",CO,us-co-089,"Whole county is shortage area"
Nonmetropolitan,"Ouray County",CO,us-co-091,"Part of county is shortage area"
Nonmetropolitan,"Phillips County",CO,us-co-095,"Whole county is shortage area"
Nonmetropolitan,"Pitkin County",CO,us-co-097,"None of county is shortage area"
Nonmetropolitan,"Prowers County",CO,us-co-099,"Whole county is shortage area"
Nonmetropolitan,"Rio Blanco County",CO,us-co-103,"Part of county is shortage area"
Nonmetropolitan,"Rio Grande County",CO,us-co-105,"Whole county is shortage area"
Nonmetropolitan,"Routt County",CO,us-co-107,"Part of county is shortage area"
Nonmetropolitan,"Saguache County",CO,us-co-109,"Whole county is shortage area"
Nonmetropolitan,"San Juan County",CO,us-co-111,"Whole county is shortage area"
Nonmetropolitan,"San Miguel County",CO,us-co-113,"Part of county is shortage area"
Nonmetropolitan,"Sedgwick County",CO,us-co-115,"Whole county is shortage area"
Nonmetropolitan,"Summit County",CO,us-co-117,"None of county is shortage area"
Nonmetropolitan,"Washington County",CO,us-co-121,"Whole county is shortage area"
Nonmetropolitan,"Yuma County",CO,us-co-125,"Whole county is shortage area"
Nonmetropolitan,"Litchfield County",CT,us-ct-005,"Part of county is shortage area"
Nonmetropolitan,"Bradford County",FL,us-fl-007,"Whole county is shortage area"
Nonmetropolitan,"Calhoun County",FL,us-fl-013,"Whole county is shortage area"
Nonmetropolitan,"Columbia County",FL,us-fl-023,"Whole county is shortage area"
Nonmetropolitan,"DeSoto County",FL,us-fl-027,"Whole county is shortage area"
Nonmetropolitan,"Dixie County",FL,us-fl-029,"Whole county is shortage area"
Nonmetropolitan,"Franklin County",FL,us-fl-037,"Whole county is shortage area"
Nonmetropolitan,"Glades County",FL,us-fl-043,"Whole county is shortage area"
