January 2016 - December 2019 Contiguous U.S. County Average Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
PA-061,Huntingdon County,Pennsylvania,51.7,122,1.9,49.8,
PA-063,Indiana County,Pennsylvania,50.2,125,2,48.2,
PA-065,Jefferson County,Pennsylvania,48.8,123,2.4,46.4,
PA-067,Juniata County,Pennsylvania,52.3,122,1.8,50.4,
PA-069,Lackawanna County,Pennsylvania,48,119,2.4,45.7,
PA-071,Lancaster County,Pennsylvania,53.8,120,2.6,51.2,
PA-073,Lawrence County,Pennsylvania,50.8,121,2,48.8,
PA-075,Lebanon County,Pennsylvania,53,122,2.8,50.1,
PA-077,Lehigh County,Pennsylvania,53.1,124,3.3,49.8,
PA-079,Luzerne County,Pennsylvania,48.5,119,2.1,46.4,
PA-081,Lycoming County,Pennsylvania,49.1,121,2,47.1,
PA-083,McKean County,Pennsylvania,47,122,2.5,44.5,
PA-085,Mercer County,Pennsylvania,49.9,125,2.6,47.2,
PA-087,Mifflin County,Pennsylvania,51.5,122,1.6,49.9,
PA-089,Monroe County,Pennsylvania,48.6,123,2.6,46,
PA-091,Montgomery County,Pennsylvania,54.8,122,3.1,51.7,
PA-093,Montour County,Pennsylvania,51,122,2.2,48.8,
PA-095,Northampton County,Pennsylvania,52.2,125,3.4,48.8,
PA-097,Northumberland County,Pennsylvania,51.1,121,2.1,49,
PA-099,Perry County,Pennsylvania,52.6,120,2.1,50.5,
PA-101,Philadelphia County,Pennsylvania,56.6,124,3.4,53.1,
PA-103,Pike County,Pennsylvania,48.2,120,2.4,45.8,
PA-105,Potter County,Pennsylvania,46.4,116,1.3,45.1,
PA-107,Schuylkill County,Pennsylvania,50.4,121,2.4,48.1,
PA-109,Snyder County,Pennsylvania,51.4,120,1.8,49.6,
PA-111,Somerset County,Pennsylvania,49.3,125,2.4,46.9,
PA-113,Sullivan County,Pennsylvania,46.6,122,2,44.6,
PA-115,Susquehanna County,Pennsylvania,47.4,120,1.9,45.5,
PA-117,Tioga County,Pennsylvania,47,122,1.7,45.3,
PA-119,Union County,Pennsylvania,50.7,121,1.9,48.8,
PA-121,Venango County,Pennsylvania,49.4,124,2.7,46.8,
PA-123,Warren County,Pennsylvania,47.9,124,2.5,45.4,
PA-125,Washington County,Pennsylvania,52.6,125,2.1,50.4,
PA-127,Wayne County,Pennsylvania,47.2,120,2.1,45.2,
PA-129,Westmoreland County,Pennsylvania,51.8,125,1.8,49.9,
PA-131,Wyoming County,Pennsylvania,48.5,120,2.4,46.2,
PA-133,York County,Pennsylvania,53.8,122,2.7,51.1,
RI-001,Bristol County,Rhode Island,52.5,120,2.7,49.8,
RI-003,Kent County,Rhode Island,51.4,120,3,48.4,
RI-005,Newport County,Rhode Island,52.3,120,2.7,49.5,
RI-007,Providence County,Rhode Island,50.9,120,2.7,48.1,
RI-009,Washington County,Rhode Island,51.9,121,3.2,48.7,
SC-001,Abbeville County,South Carolina,63.7,125,2.4,61.3,
SC-003,Aiken County,South Carolina,65.8,124,2.8,63,
SC-005,Allendale County,South Carolina,66,124,2.2,63.8,
SC-007,Anderson County,South Carolina,63.1,125,2.6,60.4,
SC-009,Bamberg County,South Carolina,65.8,124,2.1,63.7,
SC-011,Barnwell County,South Carolina,65.9,124,2.5,63.5,
SC-013,Beaufort County,South Carolina,68.3,125,2.6,65.7,
SC-015,Berkeley County,South Carolina,66.8,124,2.7,64.1,
SC-017,Calhoun County,South Carolina,65.9,125,2.4,63.4,
SC-019,Charleston County,South Carolina,67.3,124,2.6,64.7,
SC-021,Cherokee County,South Carolina,61.5,125,2.1,59.4,
SC-023,Chester County,South Carolina,62.7,125,1.9,60.7,
SC-025,Chesterfield County,South Carolina,63.9,125,2.8,61,
SC-027,Clarendon County,South Carolina,65.7,125,2.2,63.4,
SC-029,Colleton County,South Carolina,66.7,125,2.5,64.2,
SC-031,Darlington County,South Carolina,64.8,124,2.7,62.1,
SC-033,Dillon County,South Carolina,64.9,124,2.8,62.2,
SC-035,Dorchester County,South Carolina,66.8,124,2.8,64.1,
SC-037,Edgefield County,South Carolina,65.1,125,2.5,62.6,
SC-039,Fairfield County,South Carolina,63.7,125,2.1,61.6,
SC-041,Florence County,South Carolina,65.6,125,2.7,62.9,
SC-043,Georgetown County,South Carolina,65.4,124,1.8,63.7,
SC-045,Greenville County,South Carolina,61.9,125,2.7,59.2,
SC-047,Greenwood County,South Carolina,63.8,125,2.1,61.7,
SC-049,Hampton County,South Carolina,66.3,125,2.1,64.2,
SC-051,Horry County,South Carolina,65,125,2.2,62.9,
SC-053,Jasper County,South Carolina,67.5,125,2.5,65.1,
SC-055,Kershaw County,South Carolina,64,125,2.4,61.6,
SC-057,Lancaster County,South Carolina,62.8,125,2.4,60.3,
SC-059,Laurens County,South Carolina,63.1,125,2.1,61,
SC-061,Lee County,South Carolina,64.7,125,2.4,62.2,
SC-063,Lexington County,South Carolina,65.2,125,2.8,62.4,
SC-065,McCormick County,South Carolina,64.5,125,2.3,62.1,
SC-067,Marion County,South Carolina,65.4,125,2.5,62.9,
SC-069,Marlboro County,South Carolina,64.7,125,2.9,61.8,
SC-071,Newberry County,South Carolina,63.9,125,2.3,61.6,
SC-073,Oconee County,South Carolina,61.4,125,2,59.5,
SC-075,Orangeburg County,South Carolina,66.1,125,2.5,63.6,
SC-077,Pickens County,South Carolina,61.9,125,2.8,59.1,
SC-079,Richland County,South Carolina,65.3,125,2.4,62.8,
SC-081,Saluda County,South Carolina,64.3,125,2.3,62,
SC-083,Spartanburg County,South Carolina,62.2,125,2.4,59.8,
SC-085,Sumter County,South Carolina,65.1,125,2.1,63,
SC-087,Union County,South Carolina,62.7,125,2,60.7,
SC-089,Williamsburg County,South Carolina,65.8,125,2.3,63.5,
SC-091,York County,South Carolina,62.1,125,2.1,59.9,
SD-003,Aurora County,South Dakota,46.4,88,0.7,45.7,
SD-005,Beadle County,South Dakota,45.3,89,0.8,44.4,
SD-007,Bennett County,South Dakota,47.1,94,1.1,46,
SD-009,Bon Homme County,South Dakota,48.1,91,0.8,47.3,
SD-011,Brookings County,South Dakota,43.7,96,0.9,42.8,
SD-013,Brown County,South Dakota,43.5,106,1.4,42,
SD-015,Brule County,South Dakota,47.3,98,1.3,46,
SD-017,Buffalo County,South Dakota,46,88,0.8,45.2,
SD-019,Butte County,South Dakota,45.2,84,0.7,44.5,
SD-021,Campbell County,South Dakota,42.9,76,0.4,42.5,
SD-023,Charles Mix County,South Dakota,48.2,92,0.8,47.4,
SD-025,Clark County,South Dakota,43.4,99,1.1,42.2,
SD-027,Clay County,South Dakota,47.8,91,0.8,47,
SD-029,Codington County,South Dakota,42.5,101,1.2,41.2,
SD-031,Corson County,South Dakota,43.5,75,0.5,43.1,
SD-033,Custer County,South Dakota,45.9,101,1.1,44.7,
SD-035,Davison County,South Dakota,46.2,71,0.1,46.1,
SD-037,Day County,South Dakota,42.1,96,1,41.2,
SD-039,Deuel County,South Dakota,42.9,100,1.1,41.8,
SD-041,Dewey County,South Dakota,44.9,83,0.7,44.2,
SD-043,Douglas County,South Dakota,47.1,83,0.5,46.6,
SD-045,Edmunds County,South Dakota,43,84,0.5,42.4,
SD-047,Fall River County,South Dakota,47.3,90,0.8,46.4,
SD-049,Faulk County,South Dakota,43.6,86,0.6,43,
SD-051,Grant County,South Dakota,43.5,104,1.4,42.1,
SD-053,Gregory County,South Dakota,48.1,100,1.1,47,
SD-055,Haakon County,South Dakota,46.4,81,0.5,45.9,
SD-057,Hamlin County,South Dakota,43.2,104,1.3,41.8,
SD-059,Hand County,South Dakota,44.6,86,0.6,44,
SD-061,Hanson County,South Dakota,46.1,74,0.2,45.9,
SD-063,Harding County,South Dakota,44.3,104,1.6,42.7,
SD-065,Hughes County,South Dakota,46.1,85,0.7,45.4,
SD-067,Hutchinson County,South Dakota,47.2,93,0.8,46.4,
SD-069,Hyde County,South Dakota,44.4,88,0.7,43.7,
SD-071,Jackson County,South Dakota,47.6,85,0.7,46.9,
SD-073,Jerauld County,South Dakota,45.3,79,0.4,44.9,
SD-075,Jones County,South Dakota,47.2,80,0.6,46.6,
SD-077,Kingsbury County,South Dakota,44.2,98,1,43.2,
SD-079,Lake County,South Dakota,44.7,96,0.8,43.9,
SD-081,Lawrence County,South Dakota,43.2,97,0.9,42.3,
SD-083,Lincoln County,South Dakota,46.8,101,1.1,45.7,
SD-085,Lyman County,South Dakota,47.4,93,0.9,46.4,
SD-087,McCook County,South Dakota,46.1,99,1,45.1,
SD-089,McPherson County,South Dakota,41.9,82,0.5,41.4,
SD-091,Marshall County,South Dakota,42.1,92,0.9,41.1,
SD-093,Meade County,South Dakota,45.9,85,0.7,45.2,
SD-095,Mellette County,South Dakota,48,92,0.8,47.1,
SD-097,Miner County,South Dakota,45.2,88,0.6,44.6,
SD-099,Minnehaha County,South Dakota,46.2,111,1.7,44.5,
SD-101,Moody County,South Dakota,44.6,100,0.9,43.7,
SD-102,Oglala Lakota County,South Dakota,47.8,95,1.2,46.7,
SD-103,Pennington County,South Dakota,45.9,95,1,44.9,
SD-105,Perkins County,South Dakota,43.7,86,0.9,42.9,
SD-107,Potter County,South Dakota,44.1,99,1.1,43,
SD-109,Roberts County,South Dakota,43.2,107,1.4,41.8,
SD-111,Sanborn County,South Dakota,45.6,71,0.1,45.5,
SD-115,Spink County,South Dakota,44.4,96,1,43.5,
SD-117,Stanley County,South Dakota,46.4,80,0.5,45.8,
SD-119,Sully County,South Dakota,45.2,92,0.9,44.4,
SD-121,Todd County,South Dakota,47.4,89,0.9,46.6,
SD-123,Tripp County,South Dakota,48.3,103,1.4,46.9,
SD-125,Turner County,South Dakota,47.1,102,1.2,45.9,
SD-127,Union County,South Dakota,47.7,90,0.8,46.9,
SD-129,Walworth County,South Dakota,43.6,92,0.8,42.8,
SD-135,Yankton County,South Dakota,48,103,1.2,46.8,
SD-137,Ziebach County,South Dakota,45.2,87,0.8,44.4,
TN-001,Anderson County,Tennessee,58.9,125,2.2,56.7,
TN-003,Bedford County,Tennessee,60.5,125,2.1,58.4,
TN-005,Benton County,Tennessee,60.5,125,2.1,58.4,
TN-007,Bledsoe County,Tennessee,58.8,125,2.5,56.3,
TN-009,Blount County,Tennessee,59.5,125,2.1,57.4,
TN-011,Bradley County,Tennessee,61.1,125,2.2,58.9,
TN-013,Campbell County,Tennessee,56.9,125,1.8,55.1,
TN-015,Cannon County,Tennessee,59.8,125,2.3,57.5,
TN-017,Carroll County,Tennessee,60.5,125,2,58.5,
TN-019,Carter County,Tennessee,55.2,125,2.4,52.8,
TN-021,Cheatham County,Tennessee,60.5,125,2.6,57.9,
TN-023,Chester County,Tennessee,61.1,125,2.1,59.1,
TN-025,Claiborne County,Tennessee,56.5,119,1,55.4,
TN-027,Clay County,Tennessee,59.4,125,2.2,57.1,
TN-029,Cocke County,Tennessee,58.8,125,2.2,56.7,
TN-031,Coffee County,Tennessee,59.4,125,2,57.4,
TN-033,Crockett County,Tennessee,61.2,125,2.2,59,
TN-035,Cumberland County,Tennessee,57,125,2.3,54.7,
TN-037,Davidson County,Tennessee,60.9,125,2.6,58.3,
TN-039,Decatur County,Tennessee,61.2,125,2.1,59.1,
TN-041,DeKalb County,Tennessee,59.8,125,2.2,57.6,
TN-043,Dickson County,Tennessee,59.8,125,2.4,57.4,
TN-045,Dyer County,Tennessee,60.8,125,1.8,59,
TN-047,Fayette County,Tennessee,62.1,125,2.1,60.1,
TN-049,Fentress County,Tennessee,57.6,125,3,54.5,
TN-051,Franklin County,Tennessee,60,125,2.1,57.9,
TN-053,Gibson County,Tennessee,60.6,125,2,58.7,
TN-055,Giles County,Tennessee,60.5,125,2.1,58.4,
TN-057,Grainger County,Tennessee,58.3,125,1.7,56.6,
TN-059,Greene County,Tennessee,58.7,125,2,56.7,
TN-061,Grundy County,Tennessee,57.9,125,2.2,55.7,
TN-063,Hamblen County,Tennessee,59.1,125,2,57.2,
TN-065,Hamilton County,Tennessee,61.1,125,2.4,58.7,
TN-067,Hancock County,Tennessee,57.2,124,1.4,55.7,
TN-069,Hardeman County,Tennessee,61.7,125,2.2,59.5,
TN-071,Hardin County,Tennessee,61.2,125,1.7,59.5,
TN-073,Hawkins County,Tennessee,58.5,125,2,56.5,
TN-075,Haywood County,Tennessee,61.7,125,2.3,59.4,
TN-077,Henderson County,Tennessee,60.9,125,2.1,58.8,
TN-079,Henry County,Tennessee,60,125,1.8,58.2,
TN-081,Hickman County,Tennessee,60.1,125,2.2,57.8,
TN-083,Houston County,Tennessee,60,125,2.2,57.8,
TN-085,Humphreys County,Tennessee,60.1,125,2.2,58,
TN-087,Jackson County,Tennessee,59.6,125,2,57.6,
TN-089,Jefferson County,Tennessee,59.8,125,2.3,57.5,
TN-091,Johnson County,Tennessee,53.7,125,2.4,51.3,
TN-093,Knox County,Tennessee,60.1,125,2.3,57.8,
TN-095,Lake County,Tennessee,60.3,125,1.5,58.8,
TN-097,Lauderdale County,Tennessee,61.6,125,1.9,59.7,
TN-099,Lawrence County,Tennessee,60.5,125,2.5,58,
TN-101,Lewis County,Tennessee,60.2,125,2.5,57.7,
TN-103,Lincoln County,Tennessee,60.8,125,1.9,58.9,
TN-105,Loudon County,Tennessee,60.5,125,2.1,58.3,
TN-107,McMinn County,Tennessee,60.9,125,2.4,58.4,
TN-109,McNairy County,Tennessee,61.2,125,1.7,59.5,
TN-111,Macon County,Tennessee,58.9,124,1.8,57.1,
TN-113,Madison County,Tennessee,61.2,125,2.3,59,
TN-115,Marion County,Tennessee,59.7,125,2,57.7,
TN-117,Marshall County,Tennessee,60.4,125,2.1,58.3,
TN-119,Maury County,Tennessee,60.3,125,2.3,58,
TN-121,Meigs County,Tennessee,60.8,125,2.5,58.3,
TN-123,Monroe County,Tennessee,59.5,125,2.1,57.4,
TN-125,Montgomery County,Tennessee,60.4,125,2.7,57.7,
TN-127,Moore County,Tennessee,60.3,125,2,58.3,
TN-129,Morgan County,Tennessee,57.9,125,2.6,55.3,
TN-131,Obion County,Tennessee,59.7,122,1.3,58.4,
TN-133,Overton County,Tennessee,58.7,125,2.6,56.1,
TN-135,Perry County,Tennessee,60.8,125,2.3,58.5,
TN-137,Pickett County,Tennessee,58.8,125,2.9,55.9,
TN-139,Polk County,Tennessee,59.9,125,1.8,58,
TN-141,Putnam County,Tennessee,58.8,125,2.3,56.5,
TN-143,Rhea County,Tennessee,59.8,125,2.4,57.4,
TN-145,Roane County,Tennessee,60.1,125,2.3,57.8,
TN-147,Robertson County,Tennessee,59.8,125,2.3,57.5,
TN-149,Rutherford County,Tennessee,60.7,125,2.3,58.4,
TN-151,Scott County,Tennessee,56.9,125,2.4,54.5,
TN-153,Sequatchie County,Tennessee,58.8,125,2.4,56.5,
TN-155,Sevier County,Tennessee,57.7,125,2,55.7,
TN-157,Shelby County,Tennessee,62.8,125,1.7,61.1,
TN-159,Smith County,Tennessee,59.8,125,1.8,58.1,
TN-161,Stewart County,Tennessee,59.9,125,2.1,57.9,
TN-163,Sullivan County,Tennessee,57.8,125,2.4,55.4,
TN-165,Sumner County,Tennessee,59.7,125,2.1,57.6,
TN-167,Tipton County,Tennessee,62,125,1.7,60.3,
TN-169,Trousdale County,Tennessee,59.9,125,1.9,58,
TN-171,Unicoi County,Tennessee,54.8,125,1.9,53,
TN-173,Union County,Tennessee,58.1,125,1.7,56.4,
TN-175,Van Buren County,Tennessee,58.5,125,2.5,56,
TN-177,Warren County,Tennessee,59.5,125,2.3,57.1,
TN-179,Washington County,Tennessee,58.1,125,2.1,56,
TN-181,Wayne County,Tennessee,60.8,125,2.4,58.4,
TN-183,Weakley County,Tennessee,60,125,1.6,58.4,
TN-185,White County,Tennessee,59,125,2.3,56.6,
TN-187,Williamson County,Tennessee,60.3,125,2.4,57.9,
TN-189,Wilson County,Tennessee,60.3,125,2.1,58.2,
TX-001,Anderson County,Texas,67.3,124,1.9,65.4,
TX-003,Andrews County,Texas,64.2,124,2.3,61.9,
TX-005,Angelina County,Texas,67.5,122,1.5,66.1,
TX-007,Aransas County,Texas,72.8,125,2.5,70.3,
TX-009,Archer County,Texas,65,118,1.5,63.4,
TX-011,Armstrong County,Texas,60.3,124,2.4,57.9,
TX-013,Atascosa County,Texas,71.5,125,1.7,69.8,
TX-015,Austin County,Texas,70.3,125,2.4,68,
TX-017,Bailey County,Texas,58.9,118,1.9,57,
TX-019,Bandera County,Texas,68.2,125,2,66.1,
TX-021,Bastrop County,Texas,69.7,125,2.3,67.4,
TX-023,Baylor County,Texas,65.2,120,1.9,63.3,
TX-025,Bee County,Texas,72,123,1.7,70.3,
TX-027,Bell County,Texas,68.1,125,2.4,65.7,
TX-029,Bexar County,Texas,70.3,125,1.8,68.5,
TX-031,Blanco County,Texas,67.8,125,1.7,66.1,
TX-033,Borden County,Texas,64.3,115,1.4,62.8,
TX-035,Bosque County,Texas,66.7,119,1.4,65.3,
TX-037,Bowie County,Texas,64.9,124,1.8,63.1,
TX-039,Brazoria County,Texas,71.7,125,2.8,68.9,
TX-041,Brazos County,Texas,68.7,124,1.7,67,
TX-043,Brewster County,Texas,66.9,124,2.4,64.5,
TX-045,Briscoe County,Texas,61.4,121,2.1,59.3,
TX-047,Brooks County,Texas,75.2,125,3,72.2,
TX-049,Brown County,Texas,65.9,118,1.6,64.4,
TX-051,Burleson County,Texas,69,124,2,67,
TX-053,Burnet County,Texas,67.7,125,1.7,66,
TX-055,Caldwell County,Texas,70,124,2.2,67.8,
TX-057,Calhoun County,Texas,72.3,124,2.6,69.7,
TX-059,Callahan County,Texas,64.9,115,1.3,63.7,
TX-061,Cameron County,Texas,76.1,125,2.4,73.6,
TX-063,Camp County,Texas,65.6,124,1.7,63.9,
TX-065,Carson County,Texas,59.4,124,2.6,56.8,
TX-067,Cass County,Texas,65.4,123,1.4,64,
TX-069,Castro County,Texas,58.4,121,1.8,56.6,
TX-071,Chambers County,Texas,70.8,125,2.6,68.2,
TX-073,Cherokee County,Texas,67,124,1.6,65.4,
TX-075,Childress County,Texas,63.1,119,1.8,61.3,
TX-077,Clay County,Texas,64.6,114,1.2,63.4,
TX-079,Cochran County,Texas,59.9,120,1.9,58,
TX-081,Coke County,Texas,65.7,123,1.8,63.9,
TX-083,Coleman County,Texas,65.9,120,1.8,64.1,
TX-085,Collin County,Texas,65.6,124,1.8,63.8,
TX-087,Collingsworth County,Texas,61.4,118,1.6,59.8,
TX-089,Colorado County,Texas,70.8,124,2.6,68.2,
TX-091,Comal County,Texas,69,124,1.7,67.3,
TX-093,Comanche County,Texas,65.8,118,1.5,64.3,
TX-095,Concho County,Texas,65.9,120,1.7,64.2,
TX-097,Cooke County,Texas,64.5,114,1.1,63.4,
TX-099,Coryell County,Texas,67.2,124,1.8,65.4,
TX-101,Cottle County,Texas,63.5,116,1.4,62.2,
TX-103,Crane County,Texas,67.5,125,2.7,64.7,
TX-105,Crockett County,Texas,66.6,122,1.9,64.7,
TX-107,Crosby County,Texas,62,122,1.8,60.2,
TX-109,Culberson County,Texas,63.7,123,2.7,61,
TX-111,Dallam County,Texas,56.3,123,1.9,54.5,
TX-113,Dallas County,Texas,67.1,122,1.8,65.3,
TX-115,Dawson County,Texas,63.4,120,1.6,61.9,
TX-117,Deaf Smith County,Texas,58,125,2.3,55.7,
TX-119,Delta County,Texas,65.4,124,2.1,63.4,
TX-121,Denton County,Texas,66,122,1.5,64.5,
TX-123,DeWitt County,Texas,71.3,123,2.3,69.1,
TX-125,Dickens County,Texas,63.2,118,1.4,61.8,
TX-127,Dimmit County,Texas,72.8,125,2.1,70.7,
TX-129,Donley County,Texas,60.6,120,1.9,58.7,
TX-131,Duval County,Texas,73.6,125,2.4,71.2,
TX-133,Eastland County,Texas,65,116,1.3,63.7,
TX-135,Ector County,Texas,65.9,125,2.9,63,
TX-137,Edwards County,Texas,66.6,121,1.5,65.1,
TX-139,Ellis County,Texas,67,117,1.2,65.8,
TX-141,El Paso County,Texas,65.7,124,3.5,62.2,
TX-143,Erath County,Texas,65.8,124,1.6,64.2,
TX-145,Falls County,Texas,67.8,123,2,65.8,
TX-147,Fannin County,Texas,64.9,124,1.9,63,
TX-149,Fayette County,Texas,70,124,2.1,67.9,
TX-151,Fisher County,Texas,65.4,124,2.3,63.2,
TX-153,Floyd County,Texas,60.5,120,1.7,58.9,
TX-155,Foard County,Texas,64.2,117,1.5,62.7,
TX-157,Fort Bend County,Texas,71.5,125,2.9,68.6,
TX-159,Franklin County,Texas,65.5,124,1.9,63.6,
TX-161,Freestone County,Texas,67.4,123,1.7,65.7,
TX-163,Frio County,Texas,71.9,124,2.3,69.7,
TX-165,Gaines County,Texas,62.6,124,1.7,60.8,
TX-167,Galveston County,Texas,71.7,124,2.8,68.9,
TX-169,Garza County,Texas,63.8,118,1.6,62.2,
TX-171,Gillespie County,Texas,66.4,124,1.5,64.9,
TX-173,Glasscock County,Texas,65.2,123,2.1,63.1,
TX-175,Goliad County,Texas,71.8,124,2,69.8,
TX-177,Gonzales County,Texas,70.6,123,1.9,68.6,
TX-179,Gray County,Texas,59.5,124,2.2,57.3,
TX-181,Grayson County,Texas,64.7,121,1.4,63.3,
TX-183,Gregg County,Texas,66.3,123,1.2,65,
TX-185,Grimes County,Texas,68.9,125,1.8,67.1,
TX-187,Guadalupe County,Texas,70.1,125,1.8,68.3,
TX-189,Hale County,Texas,60,122,1.9,58.1,
TX-191,Hall County,Texas,62.7,119,1.9,60.8,
TX-193,Hamilton County,Texas,66.2,121,1.5,64.7,
TX-195,Hansford County,Texas,58.6,124,1.8,56.8,
TX-197,Hardeman County,Texas,63.7,121,1.6,62,
TX-199,Hardin County,Texas,69,124,2.1,67,
TX-201,Harris County,Texas,71,125,2.6,68.4,
TX-203,Harrison County,Texas,66.3,121,1.2,65.1,
TX-205,Hartley County,Texas,57.3,123,2,55.3,
TX-207,Haskell County,Texas,65.2,121,1.6,63.6,
TX-209,Hays County,Texas,68.7,124,1.9,66.8,
TX-211,Hemphill County,Texas,59.5,123,1.9,57.7,
TX-213,Henderson County,Texas,66.9,124,1.9,65.1,
TX-215,Hidalgo County,Texas,76,125,2.2,73.8,
TX-217,Hill County,Texas,67,117,1.2,65.8,
TX-219,Hockley County,Texas,60.8,122,2,58.8,
TX-221,Hood County,Texas,66.4,122,1.3,65.1,
TX-223,Hopkins County,Texas,65.7,124,2.2,63.5,
TX-225,Houston County,Texas,67.3,117,1.1,66.2,
TX-227,Howard County,Texas,64.9,119,1.5,63.4,
TX-229,Hudspeth County,Texas,63.4,124,2.9,60.5,
TX-231,Hunt County,Texas,65.7,124,2.2,63.5,
TX-233,Hutchinson County,Texas,60.1,124,2.3,57.8,
TX-235,Irion County,Texas,65.9,124,2,63.9,
TX-237,Jack County,Texas,65,120,1.6,63.4,
TX-239,Jackson County,Texas,71.7,124,2.8,69,
TX-241,Jasper County,Texas,68,124,1.9,66.1,
TX-243,Jeff Davis County,Texas,62.8,124,2.7,60.1,
TX-245,Jefferson County,Texas,70.4,125,2.4,67.9,
TX-247,Jim Hogg County,Texas,74.9,125,2.8,72.1,
TX-249,Jim Wells County,Texas,74,125,2.6,71.3,
TX-251,Johnson County,Texas,66.5,116,1.2,65.3,
TX-253,Jones County,Texas,65.2,115,1.4,63.8,
TX-255,Karnes County,Texas,71.1,123,1.6,69.5,
TX-257,Kaufman County,Texas,66.5,122,1.4,65.1,
TX-259,Kendall County,Texas,67.7,125,1.7,66,
TX-261,Kenedy County,Texas,75.1,125,2.9,72.2,
TX-263,Kent County,Texas,64.7,120,1.9,62.9,
TX-265,Kerr County,Texas,66.3,125,1.7,64.6,
TX-267,Kimble County,Texas,66.2,124,2.1,64.1,
TX-269,King County,Texas,64.5,120,1.7,62.8,
TX-271,Kinney County,Texas,69.7,108,1,68.8,
TX-273,Kleberg County,Texas,74.7,125,3.3,71.4,
TX-275,Knox County,Texas,65,122,1.7,63.3,
TX-277,Lamar County,Texas,64.7,124,1.7,62.9,
TX-279,Lamb County,Texas,59.3,117,1.7,57.6,
TX-281,Lampasas County,Texas,67,124,1.6,65.4,
TX-283,La Salle County,Texas,72.7,123,1.9,70.9,
TX-285,Lavaca County,Texas,71.1,123,2.7,68.4,
TX-287,Lee County,Texas,69.2,125,2.2,67,
TX-289,Leon County,Texas,67.2,117,1.1,66.1,
TX-291,Liberty County,Texas,69.9,124,2.2,67.7,
TX-293,Limestone County,Texas,67.3,123,1.5,65.7,
TX-295,Lipscomb County,Texas,58.7,121,1.8,57,
TX-297,Live Oak County,Texas,72.3,123,1.7,70.6,
TX-299,Llano County,Texas,68,125,2.1,65.9,
TX-301,Loving County,Texas,66.3,124,2.7,63.5,
TX-303,Lubbock County,Texas,61.6,124,2.4,59.2,
TX-305,Lynn County,Texas,62.6,123,1.9,60.7,
TX-307,McCulloch County,Texas,66.4,122,2,64.5,
TX-309,McLennan County,Texas,67.5,123,1.8,65.7,
TX-311,McMullen County,Texas,72.4,123,1.7,70.7,
TX-313,Madison County,Texas,67.8,119,1.1,66.6,
TX-315,Marion County,Texas,65.9,119,1.2,64.8,
TX-317,Martin County,Texas,65,124,2.1,62.8,
TX-319,Mason County,Texas,66.9,125,1.9,65,
TX-321,Matagorda County,Texas,71.7,125,2.7,69,
TX-323,Maverick County,Texas,71.7,118,1.3,70.4,
TX-325,Medina County,Texas,70.7,125,2.4,68.3,
TX-327,Menard County,Texas,65.7,123,2.2,63.6,
TX-329,Midland County,Texas,66.2,125,2.9,63.3,
TX-331,Milam County,Texas,68.4,125,2.2,66.2,
TX-333,Mills County,Texas,66.3,122,1.6,64.7,
TX-335,Mitchell County,Texas,65.5,125,2,63.5,
TX-337,Montague County,Texas,64.4,114,1.3,63.1,
TX-339,Montgomery County,Texas,69.9,125,2.4,67.5,
TX-341,Moore County,Texas,58.8,124,2.2,56.6,
TX-343,Morris County,Texas,65.2,121,1.4,63.8,
TX-345,Motley County,Texas,62.6,117,1.4,61.2,
TX-347,Nacogdoches County,Texas,67.1,123,1.5,65.6,
TX-349,Navarro County,Texas,67.3,122,1.6,65.8,
TX-351,Newton County,Texas,68.1,124,2,66.1,
TX-353,Nolan County,Texas,65,124,2.2,62.8,
TX-355,Nueces County,Texas,74.1,125,2.9,71.2,
TX-357,Ochiltree County,Texas,59.1,124,2.2,56.9,
TX-359,Oldham County,Texas,58.5,124,1.9,56.5,
TX-361,Orange County,Texas,69.7,125,2.3,67.4,
TX-363,Palo Pinto County,Texas,65.8,122,1.5,64.2,
TX-365,Panola County,Texas,66.7,125,1.3,65.4,
TX-367,Parker County,Texas,65.9,123,1.4,64.5,
TX-369,Parmer County,Texas,58.3,124,2.3,56.1,
TX-371,Pecos County,Texas,66,120,2.2,63.8,
TX-373,Polk County,Texas,68.1,122,1.4,66.7,
TX-375,Potter County,Texas,59.4,124,2.5,57,
TX-377,Presidio County,Texas,66.3,124,2.8,63.5,
TX-379,Rains County,Texas,66.1,124,2.2,63.8,
TX-381,Randall County,Texas,58.9,124,2.3,56.6,
TX-383,Reagan County,Texas,65.9,124,2.3,63.6,
TX-385,Real County,Texas,67.1,123,1.7,65.4,
TX-387,Red River County,Texas,64.7,124,2,62.7,
TX-389,Reeves County,Texas,66.5,124,2.8,63.7,
TX-391,Refugio County,Texas,72.3,124,2.1,70.2,
TX-393,Roberts County,Texas,59.9,124,2.3,57.6,
TX-395,Robertson County,Texas,67.7,121,1.5,66.3,
TX-397,Rockwall County,Texas,66.2,125,1.8,64.3,
TX-399,Runnels County,Texas,65.5,114,1.4,64.1,
TX-401,Rusk County,Texas,66.6,123,1.3,65.3,
TX-403,Sabine County,Texas,67.3,125,1.9,65.4,
