January 2016 - December 2019 Contiguous U.S. County Maximum Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
NM-059,Union County,New Mexico,68.5,125,2.2,66.3,
NM-061,Valencia County,New Mexico,72.5,123,3.1,69.4,
NY-001,Albany County,New York,58.3,120,1.6,56.7,
NY-003,Allegany County,New York,57.3,123,1.9,55.4,
NY-005,Bronx County,New York,63.8,122,2.9,60.9,
NY-007,Broome County,New York,57.1,113,1.3,55.8,
NY-009,Cattaraugus County,New York,57,119,1.6,55.4,
NY-011,Cayuga County,New York,56.5,106,1,55.5,
NY-013,Chautauqua County,New York,57.2,121,1.6,55.6,
NY-015,Chemung County,New York,58.1,124,2,56.1,
NY-017,Chenango County,New York,56,117,1.4,54.6,
NY-019,Clinton County,New York,53.6,120,2.3,51.3,
NY-021,Columbia County,New York,59.5,115,1.8,57.7,
NY-023,Cortland County,New York,55.2,112,1.2,54,
NY-025,Delaware County,New York,55.6,102,1.2,54.4,
NY-027,Dutchess County,New York,60.7,118,2.3,58.4,
NY-029,Erie County,New York,57.8,122,2,55.8,
NY-031,Essex County,New York,52.5,114,1.7,50.8,
NY-033,Franklin County,New York,52.7,115,2.1,50.6,
NY-035,Fulton County,New York,55.2,105,1.1,54.1,
NY-037,Genesee County,New York,57.4,121,2,55.4,
NY-039,Greene County,New York,56.9,107,1.4,55.5,
NY-041,Hamilton County,New York,51.8,102,1.2,50.6,
NY-043,Herkimer County,New York,53.6,109,1.5,52.1,
NY-045,Jefferson County,New York,54.9,111,1.6,53.3,
NY-047,Kings County,New York,63.8,121,2.7,61,
NY-049,Lewis County,New York,53.3,116,1.5,51.8,
NY-051,Livingston County,New York,58.1,119,1.8,56.3,
NY-053,Madison County,New York,55.4,115,1.6,53.9,
NY-055,Monroe County,New York,57.9,120,2,55.9,
NY-057,Montgomery County,New York,57.5,108,1.1,56.4,
NY-059,Nassau County,New York,63.2,122,2.8,60.4,
NY-061,New York County,New York,63.9,122,2.9,61.1,
NY-063,Niagara County,New York,57.6,120,1.9,55.7,
NY-065,Oneida County,New York,55.6,111,1.5,54.1,
NY-067,Onondaga County,New York,56.6,110,1.2,55.4,
NY-069,Ontario County,New York,57.3,116,1.4,55.9,
NY-071,Orange County,New York,60.5,121,2.6,57.9,
NY-073,Orleans County,New York,57.4,121,2.1,55.3,
NY-075,Oswego County,New York,56.2,117,1.6,54.6,
NY-077,Otsego County,New York,55.1,98,1.1,54.1,
NY-079,Putnam County,New York,60.7,120,2.4,58.4,
NY-081,Queens County,New York,63.6,122,2.7,60.9,
NY-083,Rensselaer County,New York,58.1,121,2,56,
NY-085,Richmond County,New York,64.2,120,2.7,61.5,
NY-087,Rockland County,New York,62.3,122,2.8,59.6,
NY-089,St. Lawrence County,New York,54.2,115,2.1,52.1,
NY-091,Saratoga County,New York,57.1,119,1.5,55.6,
NY-093,Schenectady County,New York,57.9,120,1.6,56.3,
NY-095,Schoharie County,New York,55.9,98,1.1,54.9,
NY-097,Schuyler County,New York,57.1,120,1.7,55.4,
NY-099,Seneca County,New York,57.6,108,1.1,56.5,
NY-101,Steuben County,New York,57.2,118,1.5,55.7,
NY-103,Suffolk County,New York,61.7,121,2.8,58.9,
NY-105,Sullivan County,New York,57.6,119,2,55.6,
NY-107,Tioga County,New York,57.5,117,1.6,55.9,
NY-109,Tompkins County,New York,56.6,114,1.2,55.4,
NY-111,Ulster County,New York,58.2,115,2,56.3,
NY-113,Warren County,New York,54.6,113,1.3,53.2,
NY-115,Washington County,New York,57.5,119,1.8,55.7,
NY-117,Wayne County,New York,56.5,91,0.8,55.7,
NY-119,Westchester County,New York,62.6,122,2.8,59.8,
NY-121,Wyoming County,New York,56.2,122,2,54.2,
NY-123,Yates County,New York,57.5,119,1.6,55.9,
NC-001,Alamance County,North Carolina,71.3,125,1.7,69.7,
NC-003,Alexander County,North Carolina,70.1,121,1.7,68.5,
NC-005,Alleghany County,North Carolina,63.5,125,1.8,61.8,
NC-007,Anson County,North Carolina,74.8,125,2.3,72.5,
NC-009,Ashe County,North Carolina,62.4,125,1.7,60.7,
NC-011,Avery County,North Carolina,61,125,2.2,58.8,
NC-013,Beaufort County,North Carolina,73.4,125,1.9,71.5,
NC-015,Bertie County,North Carolina,71.8,119,1.1,70.7,
NC-017,Bladen County,North Carolina,74.8,123,1.4,73.4,
NC-019,Brunswick County,North Carolina,74.7,123,1.2,73.5,
NC-021,Buncombe County,North Carolina,66.1,125,2.3,63.8,
NC-023,Burke County,North Carolina,70.4,123,1.6,68.8,
NC-025,Cabarrus County,North Carolina,73,125,1.9,71.1,
NC-027,Caldwell County,North Carolina,69.9,123,1.7,68.2,
NC-029,Camden County,North Carolina,71.4,123,2.1,69.3,
NC-031,Carteret County,North Carolina,74,125,2.2,71.8,
NC-033,Caswell County,North Carolina,70.6,120,1.4,69.2,
NC-035,Catawba County,North Carolina,71.3,125,1.8,69.5,
NC-037,Chatham County,North Carolina,72.4,123,1.5,70.9,
NC-039,Cherokee County,North Carolina,69.1,125,1.8,67.3,
NC-041,Chowan County,North Carolina,72,122,1.8,70.1,
NC-043,Clay County,North Carolina,67.6,125,2,65.6,
NC-045,Cleveland County,North Carolina,72.6,125,2,70.5,
NC-047,Columbus County,North Carolina,75,121,1.2,73.9,
NC-049,Craven County,North Carolina,74.2,125,2.2,72.1,
NC-051,Cumberland County,North Carolina,74.8,125,2,72.8,
NC-053,Currituck County,North Carolina,70.4,122,2.1,68.3,
NC-055,Dare County,North Carolina,70.9,119,1.4,69.5,
NC-057,Davidson County,North Carolina,71.3,123,1.7,69.6,
NC-059,Davie County,North Carolina,70.8,121,1.5,69.3,
NC-061,Duplin County,North Carolina,74.2,125,1.5,72.6,
NC-063,Durham County,North Carolina,72,125,1.6,70.3,
NC-065,Edgecombe County,North Carolina,72.2,119,1.2,71,
NC-067,Forsyth County,North Carolina,70.2,123,1.7,68.6,
NC-069,Franklin County,North Carolina,72.2,124,1.8,70.4,
NC-071,Gaston County,North Carolina,73.2,125,2.8,70.4,
NC-073,Gates County,North Carolina,71.8,120,1.5,70.3,
NC-075,Graham County,North Carolina,66.1,125,1.7,64.4,
NC-077,Granville County,North Carolina,71.4,123,2,69.4,
NC-079,Greene County,North Carolina,73.7,125,1.9,71.8,
NC-081,Guilford County,North Carolina,70.7,125,1.7,69,
NC-083,Halifax County,North Carolina,71.7,121,1.4,70.4,
NC-085,Harnett County,North Carolina,73.9,123,1.8,72.1,
NC-087,Haywood County,North Carolina,62,125,1.9,60.1,
NC-089,Henderson County,North Carolina,66.8,125,2.1,64.7,
NC-091,Hertford County,North Carolina,71.3,110,1,70.4,
NC-093,Hoke County,North Carolina,74.7,125,2.1,72.6,
NC-095,Hyde County,North Carolina,73.1,124,1.9,71.2,
NC-097,Iredell County,North Carolina,71,121,1.6,69.4,
NC-099,Jackson County,North Carolina,64.2,125,1.6,62.5,
NC-101,Johnston County,North Carolina,73.7,124,1.9,71.8,
NC-103,Jones County,North Carolina,74.5,125,2.1,72.4,
NC-105,Lee County,North Carolina,73.2,122,1.5,71.7,
NC-107,Lenoir County,North Carolina,74.2,125,2.1,72.1,
NC-109,Lincoln County,North Carolina,72.2,125,2.3,69.9,
NC-111,McDowell County,North Carolina,69.5,125,1.8,67.7,
NC-113,Macon County,North Carolina,65.9,124,1.7,64.2,
NC-115,Madison County,North Carolina,66.7,125,2.3,64.4,
NC-117,Martin County,North Carolina,72.6,121,1.4,71.1,
NC-119,Mecklenburg County,North Carolina,73.5,125,2.6,70.8,
NC-121,Mitchell County,North Carolina,63.2,125,2.2,61,
NC-123,Montgomery County,North Carolina,73.5,125,2,71.6,
NC-125,Moore County,North Carolina,73.7,125,2,71.7,
NC-127,Nash County,North Carolina,72.2,120,1.5,70.8,
NC-129,New Hanover County,North Carolina,74.8,123,1.4,73.4,
NC-131,Northampton County,North Carolina,71.4,116,1.1,70.3,
NC-133,Onslow County,North Carolina,74.4,124,1.7,72.7,
NC-135,Orange County,North Carolina,71.3,125,1.6,69.6,
NC-137,Pamlico County,North Carolina,73.7,125,1.9,71.8,
NC-139,Pasquotank County,North Carolina,71.6,122,2,69.6,
NC-141,Pender County,North Carolina,74.5,122,1.1,73.4,
NC-143,Perquimans County,North Carolina,72,122,2,70,
NC-145,Person County,North Carolina,70.6,122,1.7,68.9,
NC-147,Pitt County,North Carolina,73.3,122,1.6,71.7,
NC-149,Polk County,North Carolina,71.6,125,2.3,69.3,
NC-151,Randolph County,North Carolina,71.9,125,1.7,70.1,
NC-153,Richmond County,North Carolina,74.9,125,2.4,72.5,
NC-155,Robeson County,North Carolina,75.4,125,1.8,73.6,
NC-157,Rockingham County,North Carolina,70.3,121,1.4,69,
NC-159,Rowan County,North Carolina,71.8,123,1.6,70.2,
NC-161,Rutherford County,North Carolina,72.1,125,1.9,70.1,
NC-163,Sampson County,North Carolina,74.4,125,1.8,72.6,
NC-165,Scotland County,North Carolina,75.3,125,2.4,72.9,
NC-167,Stanly County,North Carolina,73.6,123,1.8,71.8,
NC-169,Stokes County,North Carolina,69.4,117,1.3,68.1,
NC-171,Surry County,North Carolina,69,122,1.7,67.3,
NC-173,Swain County,North Carolina,63.4,123,1.5,62,
NC-175,Transylvania County,North Carolina,65.6,125,2.1,63.5,
NC-177,Tyrrell County,North Carolina,72.4,122,1.8,70.5,
NC-179,Union County,North Carolina,74.1,125,2.6,71.5,
NC-181,Vance County,North Carolina,71.7,125,2.1,69.6,
NC-183,Wake County,North Carolina,72.5,123,1.5,71,
NC-185,Warren County,North Carolina,71.8,124,2,69.8,
NC-187,Washington County,North Carolina,72.8,122,2,70.8,
NC-189,Watauga County,North Carolina,62.2,125,2,60.1,
NC-191,Wayne County,North Carolina,73.9,125,2.1,71.8,
NC-193,Wilkes County,North Carolina,69.2,125,1.8,67.4,
NC-195,Wilson County,North Carolina,73,122,1.7,71.3,
NC-197,Yadkin County,North Carolina,70,121,1.7,68.3,
NC-199,Yancey County,North Carolina,63,125,2.4,60.6,
ND-001,Adams County,North Dakota,55.1,84,1.1,54,
ND-003,Barnes County,North Dakota,51.7,82,0.6,51.1,
ND-005,Benson County,North Dakota,50.4,85,0.8,49.6,
ND-007,Billings County,North Dakota,54.6,91,1.2,53.4,
ND-009,Bottineau County,North Dakota,50.1,90,0.7,49.4,
ND-011,Bowman County,North Dakota,55.2,79,0.6,54.5,
ND-013,Burke County,North Dakota,50.3,100,1.2,49.1,
ND-015,Burleigh County,North Dakota,52.5,91,1.1,51.5,
ND-017,Cass County,North Dakota,52.5,91,1,51.5,
ND-019,Cavalier County,North Dakota,48.3,100,1.2,47.1,
ND-021,Dickey County,North Dakota,52.6,58,0.1,52.5,
ND-023,Divide County,North Dakota,51.5,109,1.9,49.6,
ND-025,Dunn County,North Dakota,53.7,93,1.1,52.6,
ND-027,Eddy County,North Dakota,50.3,74,0.3,50,
ND-029,Emmons County,North Dakota,53.1,51,-0.1,53.2,
ND-031,Foster County,North Dakota,50.5,55,0,50.5,
ND-033,Golden Valley County,North Dakota,54.7,75,0.6,54,
ND-035,Grand Forks County,North Dakota,50.7,84,0.7,50,
ND-037,Grant County,North Dakota,54.6,84,0.8,53.8,
ND-039,Griggs County,North Dakota,50.1,57,0,50.1,
ND-041,Hettinger County,North Dakota,54.4,82,0.8,53.5,
ND-043,Kidder County,North Dakota,51.4,83,0.6,50.7,
ND-045,LaMoure County,North Dakota,52.2,58,0.1,52.1,
ND-047,Logan County,North Dakota,51.2,41,-0.5,51.8,
ND-049,McHenry County,North Dakota,51.6,92,0.8,50.7,
ND-051,McIntosh County,North Dakota,51.1,23,-1.3,52.3,
ND-053,McKenzie County,North Dakota,53.8,90,1.1,52.6,
ND-055,McLean County,North Dakota,52.4,95,1.2,51.3,
ND-057,Mercer County,North Dakota,53.5,89,1,52.5,
ND-059,Morton County,North Dakota,53.9,89,0.9,53,
ND-061,Mountrail County,North Dakota,51.7,99,1.2,50.5,
ND-063,Nelson County,North Dakota,49.2,73,0.3,48.9,
ND-065,Oliver County,North Dakota,53.1,86,0.9,52.2,
ND-067,Pembina County,North Dakota,49.8,109,1.7,48.1,
ND-069,Pierce County,North Dakota,50.6,91,0.9,49.7,
ND-071,Ramsey County,North Dakota,49.5,82,0.5,49,
ND-073,Ransom County,North Dakota,52.8,86,0.8,52.1,
ND-075,Renville County,North Dakota,50.7,85,0.6,50.2,
ND-077,Richland County,North Dakota,53.1,83,0.7,52.4,
ND-079,Rolette County,North Dakota,48.6,91,1,47.7,
ND-081,Sargent County,North Dakota,52.7,69,0.2,52.6,
ND-083,Sheridan County,North Dakota,52,105,1.6,50.3,
ND-085,Sioux County,North Dakota,54.8,81,0.5,54.3,
ND-087,Slope County,North Dakota,55,77,0.7,54.3,
ND-089,Stark County,North Dakota,54.1,86,0.9,53.2,
ND-091,Steele County,North Dakota,49.9,41,-0.3,50.3,
ND-093,Stutsman County,North Dakota,51,56,0,51,
ND-095,Towner County,North Dakota,49.3,98,1.2,48,
ND-097,Traill County,North Dakota,50.9,57,0,50.9,
ND-099,Walsh County,North Dakota,49.7,99,1.2,48.6,
ND-101,Ward County,North Dakota,51.5,94,0.8,50.6,
ND-103,Wells County,North Dakota,50.8,81,0.6,50.2,
ND-105,Williams County,North Dakota,52.8,105,1.8,51,
OH-001,Adams County,Ohio,66.2,125,2,64.2,
OH-003,Allen County,Ohio,61.4,118,1.5,59.9,
OH-005,Ashland County,Ohio,61.1,125,1.9,59.1,
OH-007,Ashtabula County,Ohio,59.6,123,2.6,57,
OH-009,Athens County,Ohio,64.9,121,1.5,63.4,
OH-011,Auglaize County,Ohio,61.4,116,1.3,60.1,
OH-013,Belmont County,Ohio,62.9,120,1.3,61.6,
OH-015,Brown County,Ohio,65.6,125,2,63.5,
OH-017,Butler County,Ohio,64.8,125,2.1,62.7,
OH-019,Carroll County,Ohio,61.9,125,2,59.8,
OH-021,Champaign County,Ohio,61.8,119,1.4,60.4,
OH-023,Clark County,Ohio,62.5,121,1.5,61,
OH-025,Clermont County,Ohio,65.5,124,1.9,63.6,
OH-027,Clinton County,Ohio,63.8,125,2.2,61.7,
OH-029,Columbiana County,Ohio,61.1,123,1.7,59.3,
OH-031,Coshocton County,Ohio,62.6,120,1.4,61.1,
OH-033,Crawford County,Ohio,61.4,125,2.1,59.4,
OH-035,Cuyahoga County,Ohio,60.7,125,3,57.7,
OH-037,Darke County,Ohio,62.5,125,1.9,60.6,
OH-039,Defiance County,Ohio,60.7,113,1.5,59.3,
OH-041,Delaware County,Ohio,63.1,123,1.7,61.4,
OH-043,Erie County,Ohio,60.3,122,1.7,58.6,
OH-045,Fairfield County,Ohio,63.7,121,1.4,62.3,
OH-047,Fayette County,Ohio,63.6,125,1.9,61.7,
OH-049,Franklin County,Ohio,64,123,1.7,62.3,
OH-051,Fulton County,Ohio,60.6,120,2,58.6,
OH-053,Gallia County,Ohio,66.1,118,1.2,64.9,
OH-055,Geauga County,Ohio,59.7,125,3.1,56.6,
OH-057,Greene County,Ohio,63.3,124,1.8,61.5,
OH-059,Guernsey County,Ohio,63.3,118,1.2,62.1,
OH-061,Hamilton County,Ohio,65.5,124,2,63.5,
OH-063,Hancock County,Ohio,61.7,123,2,59.7,
OH-065,Hardin County,Ohio,61.6,122,1.9,59.8,
OH-067,Harrison County,Ohio,62.5,123,1.7,60.7,
OH-069,Henry County,Ohio,61.2,117,1.8,59.5,
OH-071,Highland County,Ohio,64.9,125,2.5,62.4,
OH-073,Hocking County,Ohio,63.8,117,1.2,62.6,
OH-075,Holmes County,Ohio,61.7,121,1.6,60.1,
OH-077,Huron County,Ohio,60.8,122,1.6,59.2,
OH-079,Jackson County,Ohio,65.2,116,1.3,63.9,
OH-081,Jefferson County,Ohio,62.1,120,1.3,60.8,
OH-083,Knox County,Ohio,61.7,118,1.4,60.4,
OH-085,Lake County,Ohio,60.1,125,3.2,56.9,
OH-087,Lawrence County,Ohio,67,124,1.9,65,
OH-089,Licking County,Ohio,62.8,121,1.4,61.4,
OH-091,Logan County,Ohio,61.2,118,1.5,59.8,
OH-093,Lorain County,Ohio,60.6,122,1.7,58.8,
OH-095,Lucas County,Ohio,61.4,122,2.3,59.1,
OH-097,Madison County,Ohio,63.1,124,1.6,61.4,
OH-099,Mahoning County,Ohio,61.4,124,2.8,58.6,
OH-101,Marion County,Ohio,62.4,124,2,60.4,
OH-103,Medina County,Ohio,61.1,125,2.6,58.5,
OH-105,Meigs County,Ohio,65.7,121,1.4,64.3,
OH-107,Mercer County,Ohio,61.6,121,1.6,60,
OH-109,Miami County,Ohio,63,123,1.8,61.2,
OH-111,Monroe County,Ohio,63.6,110,0.8,62.8,
OH-113,Montgomery County,Ohio,63.8,124,2,61.8,
OH-115,Morgan County,Ohio,64.4,120,1.3,63,
OH-117,Morrow County,Ohio,61.6,123,1.8,59.8,
OH-119,Muskingum County,Ohio,63.7,123,1.5,62.2,
OH-121,Noble County,Ohio,64.1,120,1.3,62.8,
OH-123,Ottawa County,Ohio,60.9,122,2,58.9,
OH-125,Paulding County,Ohio,61.3,117,1.7,59.6,
OH-127,Perry County,Ohio,63.5,117,1.2,62.3,
OH-129,Pickaway County,Ohio,64.7,124,1.7,63,
OH-131,Pike County,Ohio,65.6,125,2.1,63.4,
OH-133,Portage County,Ohio,61.3,125,3.6,57.7,
OH-135,Preble County,Ohio,63,125,1.9,61.1,
OH-137,Putnam County,Ohio,61.6,121,1.8,59.8,
OH-139,Richland County,Ohio,61,125,2.1,59,
OH-141,Ross County,Ohio,65,124,2,63,
OH-143,Sandusky County,Ohio,61.2,122,1.8,59.4,
OH-145,Scioto County,Ohio,66.4,124,1.8,64.5,
OH-147,Seneca County,Ohio,61.3,123,1.8,59.5,
OH-149,Shelby County,Ohio,61.8,120,1.4,60.4,
OH-151,Stark County,Ohio,62.3,125,3.3,59,
OH-153,Summit County,Ohio,62,125,3.7,58.3,
OH-155,Trumbull County,Ohio,61.1,125,3,58.1,
OH-157,Tuscarawas County,Ohio,62.6,123,1.8,60.8,
OH-159,Union County,Ohio,62.5,121,1.7,60.8,
OH-161,Van Wert County,Ohio,61.2,115,1.4,59.7,
OH-163,Vinton County,Ohio,64.5,118,1.2,63.3,
OH-165,Warren County,Ohio,64.6,125,2.1,62.6,
OH-167,Washington County,Ohio,65.4,124,1.7,63.7,
OH-169,Wayne County,Ohio,61.4,125,2.1,59.4,
OH-171,Williams County,Ohio,59.8,113,1.3,58.5,
OH-173,Wood County,Ohio,61.6,120,1.9,59.7,
OH-175,Wyandot County,Ohio,62.1,124,2.1,60,
OK-001,Adair County,Oklahoma,71,112,1.3,69.8,
OK-003,Alfalfa County,Oklahoma,72.2,114,1.4,70.7,
OK-005,Atoka County,Oklahoma,74.6,108,1,73.6,
OK-007,Beaver County,Oklahoma,72.2,117,1.9,70.2,
OK-009,Beckham County,Oklahoma,74.3,117,2.1,72.2,
OK-011,Blaine County,Oklahoma,72.8,118,1.6,71.2,
OK-013,Bryan County,Oklahoma,75,109,1,73.9,
OK-015,Caddo County,Oklahoma,73.4,116,1.8,71.7,
OK-017,Canadian County,Oklahoma,73,115,1.8,71.3,
OK-019,Carter County,Oklahoma,74.2,53,-0.1,74.4,
OK-021,Cherokee County,Oklahoma,71.8,113,1.3,70.5,
OK-023,Choctaw County,Oklahoma,75.1,111,1.2,73.9,
OK-025,Cimarron County,Oklahoma,71,112,1.7,69.3,
OK-027,Cleveland County,Oklahoma,73.7,117,1.5,72.1,
OK-029,Coal County,Oklahoma,74.7,110,0.9,73.7,
OK-031,Comanche County,Oklahoma,74.2,100,0.9,73.3,
OK-033,Cotton County,Oklahoma,75.8,101,0.8,75.1,
OK-035,Craig County,Oklahoma,70.4,104,0.9,69.5,
OK-037,Creek County,Oklahoma,72.4,112,1,71.4,
OK-039,Custer County,Oklahoma,73.1,118,1.8,71.2,
OK-041,Delaware County,Oklahoma,70.6,106,1,69.6,
OK-043,Dewey County,Oklahoma,72.1,112,1.5,70.6,
OK-045,Ellis County,Oklahoma,72.5,121,2,70.4,
OK-047,Garfield County,Oklahoma,72.1,108,1.3,70.8,
OK-049,Garvin County,Oklahoma,74.2,93,0.5,73.7,
OK-051,Grady County,Oklahoma,74.2,121,2.1,72.1,
OK-053,Grant County,Oklahoma,71.7,108,1.3,70.4,
OK-055,Greer County,Oklahoma,75,116,1.7,73.3,
OK-057,Harmon County,Oklahoma,75.9,116,1.7,74.2,
OK-059,Harper County,Oklahoma,72.3,115,1.5,70.8,
OK-061,Haskell County,Oklahoma,73.7,118,1.7,72,
OK-063,Hughes County,Oklahoma,74,116,1.3,72.7,
OK-065,Jackson County,Oklahoma,75.9,114,1.6,74.4,
OK-067,Jefferson County,Oklahoma,75.4,84,0.2,75.2,
OK-069,Johnston County,Oklahoma,74.2,99,0.7,73.5,
OK-071,Kay County,Oklahoma,71.4,109,1.3,70.1,
OK-073,Kingfisher County,Oklahoma,73.1,105,1,72.1,
OK-075,Kiowa County,Oklahoma,74.3,114,1.5,72.8,
OK-077,Latimer County,Oklahoma,73.3,109,1.2,72.1,
OK-079,Le Flore County,Oklahoma,73.3,117,1.5,71.8,
OK-081,Lincoln County,Oklahoma,73.1,110,1,72,
OK-083,Logan County,Oklahoma,72.8,110,1.4,71.4,
OK-085,Love County,Oklahoma,74.9,83,0.3,74.7,
OK-087,McClain County,Oklahoma,74.2,120,1.7,72.5,
OK-089,McCurtain County,Oklahoma,74.4,119,1.7,72.7,
OK-091,McIntosh County,Oklahoma,73.6,118,1.7,71.9,
OK-093,Major County,Oklahoma,72.6,111,1.4,71.2,
OK-095,Marshall County,Oklahoma,74.6,99,0.7,73.9,
OK-097,Mayes County,Oklahoma,71.5,105,0.9,70.6,
OK-099,Murray County,Oklahoma,73.6,69,0,73.5,
OK-101,Muskogee County,Oklahoma,73.4,117,1.7,71.7,
OK-103,Noble County,Oklahoma,72.2,108,1.3,70.9,
OK-105,Nowata County,Oklahoma,70.6,106,0.9,69.7,
OK-107,Okfuskee County,Oklahoma,73.3,114,1,72.2,
OK-109,Oklahoma County,Oklahoma,73.1,114,1.6,71.5,
OK-111,Okmulgee County,Oklahoma,73.1,113,1.1,72,
OK-113,Osage County,Oklahoma,71,103,0.9,70.1,
OK-115,Ottawa County,Oklahoma,70.6,115,1.6,69.1,
OK-117,Pawnee County,Oklahoma,72,108,0.9,71,
OK-119,Payne County,Oklahoma,72.5,107,1.1,71.3,
OK-121,Pittsburg County,Oklahoma,73.9,109,1.3,72.6,
OK-123,Pontotoc County,Oklahoma,73.8,98,0.5,73.2,
OK-125,Pottawatomie County,Oklahoma,73.8,115,1.2,72.6,
OK-127,Pushmataha County,Oklahoma,73.7,109,1,72.7,
OK-129,Roger Mills County,Oklahoma,73.4,120,2.2,71.2,
OK-131,Rogers County,Oklahoma,71.7,116,1.2,70.5,
OK-133,Seminole County,Oklahoma,73.8,112,1,72.8,
OK-135,Sequoyah County,Oklahoma,73.2,116,1.6,71.6,
OK-137,Stephens County,Oklahoma,74.3,94,0.5,73.8,
OK-139,Texas County,Oklahoma,71.7,109,1.3,70.4,
OK-141,Tillman County,Oklahoma,76,110,1.1,75,
OK-143,Tulsa County,Oklahoma,72.4,117,1.5,70.9,
OK-145,Wagoner County,Oklahoma,72.7,115,1.2,71.5,
OK-147,Washington County,Oklahoma,71.1,112,1.1,70,
OK-149,Washita County,Oklahoma,73.4,114,1.6,71.8,
OK-151,Woods County,Oklahoma,72.1,117,1.6,70.5,
OK-153,Woodward County,Oklahoma,71.9,111,1.4,70.5,
OR-001,Baker County,Oregon,57.1,108,1.3,55.8,
OR-003,Benton County,Oregon,63.2,119,2,61.2,
OR-005,Clackamas County,Oregon,57.7,112,1.2,56.4,
OR-007,Clatsop County,Oregon,59,121,1.5,57.6,
OR-009,Columbia County,Oregon,60.5,117,1.5,59.1,
OR-011,Coos County,Oregon,62.8,118,2.4,60.3,
OR-013,Crook County,Oregon,58.9,109,1.7,57.2,
OR-015,Curry County,Oregon,62.8,113,2.2,60.7,
OR-017,Deschutes County,Oregon,57,105,1.2,55.8,
OR-019,Douglas County,Oregon,61.7,116,2.1,59.6,
OR-021,Gilliam County,Oregon,62.2,111,1.9,60.3,
OR-023,Grant County,Oregon,56.6,105,1.5,55.1,
OR-025,Harney County,Oregon,59.3,108,2,57.4,
OR-027,Hood River County,Oregon,54.3,112,1.3,53,
OR-029,Jackson County,Oregon,62.1,111,1.8,60.4,
OR-031,Jefferson County,Oregon,59.9,114,1.7,58.1,
OR-033,Josephine County,Oregon,62.2,114,2.4,59.8,
OR-035,Klamath County,Oregon,58,115,1.8,56.2,
OR-037,Lake County,Oregon,58.7,109,1.9,56.8,
OR-039,Lane County,Oregon,59.9,116,1.7,58.2,
OR-041,Lincoln County,Oregon,60.6,117,1.6,59,
OR-043,Linn County,Oregon,59.3,114,1.4,57.9,
OR-045,Malheur County,Oregon,61.4,116,1.8,59.6,
OR-047,Marion County,Oregon,59.8,115,1.4,58.4,
OR-049,Morrow County,Oregon,61.4,110,1.6,59.8,
OR-051,Multnomah County,Oregon,60.8,112,1.4,59.4,
OR-053,Polk County,Oregon,62.5,120,2.1,60.4,
OR-055,Sherman County,Oregon,61.8,114,2,59.8,
OR-057,Tillamook County,Oregon,58,115,1.4,56.7,
OR-059,Umatilla County,Oregon,60.2,112,1.7,58.5,
OR-061,Union County,Oregon,55.7,114,1.8,53.9,
OR-063,Wallowa County,Oregon,54.7,104,1.3,53.4,
OR-065,Wasco County,Oregon,59.5,108,1.3,58.1,
OR-067,Washington County,Oregon,60.9,119,1.7,59.2,
OR-069,Wheeler County,Oregon,58.9,99,1.3,57.6,
OR-071,Yamhill County,Oregon,61.7,118,1.4,60.3,
PA-001,Adams County,Pennsylvania,63.6,121,1.9,61.7,
PA-003,Allegheny County,Pennsylvania,62.7,124,1.6,61.1,
PA-005,Armstrong County,Pennsylvania,61.3,121,1.6,59.7,
PA-007,Beaver County,Pennsylvania,61.5,110,1,60.6,
PA-009,Bedford County,Pennsylvania,62.2,121,1.6,60.6,
PA-011,Berks County,Pennsylvania,63.3,122,2.2,61.1,
PA-013,Blair County,Pennsylvania,60.4,117,1.4,59,
PA-015,Bradford County,Pennsylvania,57.7,121,1.6,56.1,
PA-017,Bucks County,Pennsylvania,64.2,124,2.9,61.3,
PA-019,Butler County,Pennsylvania,60.5,103,1,59.5,
PA-021,Cambria County,Pennsylvania,58.4,116,1.5,56.9,
PA-023,Cameron County,Pennsylvania,58,86,0.6,57.4,
PA-025,Carbon County,Pennsylvania,58.7,113,1.7,57.1,
PA-027,Centre County,Pennsylvania,58.9,105,0.7,58.2,
PA-029,Chester County,Pennsylvania,64.2,122,2.3,61.8,
PA-031,Clarion County,Pennsylvania,60.3,125,2.4,57.9,
PA-033,Clearfield County,Pennsylvania,58.8,114,1.4,57.4,
PA-035,Clinton County,Pennsylvania,58.9,95,0.7,58.2,
PA-037,Columbia County,Pennsylvania,59.6,117,1.5,58.1,
PA-039,Crawford County,Pennsylvania,59,124,2.7,56.4,
PA-041,Cumberland County,Pennsylvania,63.4,121,2.2,61.2,
PA-043,Dauphin County,Pennsylvania,62.2,121,2.2,60,
PA-045,Delaware County,Pennsylvania,65.2,124,2.7,62.5,
PA-047,Elk County,Pennsylvania,58.4,124,2.2,56.1,
PA-049,Erie County,Pennsylvania,58.4,123,2.4,56,
PA-051,Fayette County,Pennsylvania,62,123,1.6,60.4,
PA-053,Forest County,Pennsylvania,59.2,125,2.8,56.4,
PA-055,Franklin County,Pennsylvania,63.5,118,1.9,61.6,
PA-057,Fulton County,Pennsylvania,63.3,121,1.7,61.6,
